step,elapsed_us
0,5242
500,30113
1000,54669
1500,79238
2000,104320
2500,129300
3000,154063
3500,178718
4000,203266
4500,228333
5000,252809
5500,277898
6000,302858
6500,327935
7000,352813
7500,377292
8000,402121
8500,427380
9000,452019
9500,476894
10000,502034
10500,526544
11000,551019
11500,575853
12000,600938
12500,625735
13000,650714
13500,675631
14000,700419
14500,725077
15000,749244
15500,774290
16000,798860
16500,823895
17000,850320
17500,875391
18000,900360
18500,925321
19000,950724
19500,975952
20000,1001252
20500,1026026
21000,1050625
21500,1075411
22000,1100242
22500,1125166
23000,1150194
23500,1175052
24000,1199966
24500,1224671
25000,1249354
25500,1274357
26000,1299358
26500,1323882
27000,1348404
27500,1373288
28000,1397672
28500,1422101
29000,1446685
29500,1471394
30000,1496126
30500,1520539
31000,1545038
31500,1569466
32000,1594240
32500,1618998
33000,1643745
33500,1668652
34000,1694679
34500,1719369
35000,1743806
35500,1768230
36000,1792809
36500,1817227
37000,1841949
37500,1866772
38000,1891345
38500,1916201
39000,1940814
39500,1965664
40000,1990735
40500,2015196
41000,2040094
41500,2064602
42000,2089168
42500,2113935
43000,2138606
43500,2163578
44000,2188452
44500,2212963
45000,2237582
45500,2262412
46000,2287203
46500,2311730
47000,2336502
47500,2361685
48000,2386497
48500,2411128
49000,2435647
49500,2460652
50000,2485416
50500,2510315
51000,2534904
51500,2559797
52000,2584636
52500,2609706
53000,2634697
53500,2659840
54000,2684703
54500,2709729
55000,2734377
55500,2759234
56000,2783992
56500,2808915
57000,2833271
57500,2858268
58000,2882738
58500,2907582
59000,2932282
59500,2956853
60000,2981512
60500,3006392
61000,3031019
61500,3055893
62000,3080310
62500,3104834
63000,3129074
63500,3153887
64000,3178347
64500,3203182
65000,3228104
65500,3252627
66000,3277993
66500,3302875
67000,3327603
67500,3352370
68000,3377218
68500,3402201
69000,3427302
69500,3452291
70000,3477697
70500,3502601
71000,3527917
71500,3552850
72000,3577934
72500,3603451
73000,3628049
73500,3653359
74000,3678070
74500,3703049
75000,3727758
75500,3752598
76000,3777036
76500,3801924
77000,3826571
77500,3851321
78000,3875660
78500,3900162
79000,3924528
79500,3948769
80000,3973458
80500,3997819
81000,4022441
81500,4046755
82000,4071002
82500,4095832
83000,4120512
83500,4145167
84000,4170157
84500,4194952
85000,4220066
85500,4244744
86000,4269299
86500,4294106
87000,4318757
87500,4343049
88000,4367859
88500,4392566
89000,4417601
89500,4442406
90000,4467310
90500,4492303
91000,4517085
91500,4541899
92000,4566908
92500,4591828
93000,4617004
93500,4642103
94000,4667050
94500,4691601
95000,4716366
95500,4740943
96000,4765463
96500,4789921
97000,4814257
97500,4838891
98000,4863302
98500,4888031
99000,4912556
99500,4936939
100000,4961369
100500,4986242
101000,5010837
101500,5035843
102000,5060592
102500,5085555
103000,5110263
103500,5134877
104000,5159796
104500,5184820
105000,5209332
105500,5234183
106000,5258729
106500,5283316
107000,5308029
107500,5332841
108000,5357594
108500,5382234
109000,5406798
109500,5431464
110000,5456344
110500,5480962
111000,5505855
111500,5530424
112000,5555228
112500,5580034
113000,5605026
113500,5629648
114000,5654350
114500,5678722
115000,5702550
115500,5727181
116000,5751818
116500,5776673
117000,5801343
117500,5825918
118000,5850265
118500,5875045
119000,5899864
119500,5924755
120000,5949506
120500,5973871
121000,5998255
121500,6022828
122000,6047185
122500,6071826
123000,6096415
123500,6121506
124000,6146332
124500,6170931
125000,6195037
125500,6219567
126000,6244433
126500,6269347
127000,6294130
127500,6318721
128000,6343439
128500,6367934
129000,6392177
129500,6416493
130000,6441225
130500,6466196
131000,6491069
131500,6516512
132000,6541187
132500,6566090
133000,6590951
133500,6615759
134000,6640840
134500,6666234
135000,6691161
135500,6716026
136000,6741133
136500,6765947
137000,6791037
137500,6815971
138000,6840710
138500,6865340
139000,6890234
139500,6915103
140000,6939975
140500,6964915
141000,6989818
141500,7014757
142000,7039620
142500,7064280
143000,7089053
143500,7113958
144000,7138601
144500,7163675
145000,7188694
145500,7213663
146000,7238516
146500,7263332
147000,7288296
147500,7313049
148000,7338070
148500,7363025
149000,7388019
149500,7412744
150000,7437623
150500,7462362
151000,7487289
151500,7512025
152000,7538683
152500,7564562
153000,7589017
153500,7614189
154000,7639313
154500,7664103
155000,7689120
155500,7714028
156000,7738819
156500,7763608
157000,7788353
157500,7812865
158000,7837461
158500,7861842
159000,7886213
159500,7910699
160000,7935816
160500,7960891
161000,7985679
161500,8010585
162000,8035462
162500,8060265
163000,8085408
163500,8109993
164000,8134987
164500,8160231
165000,8185043
165500,8209299
166000,8233936
166500,8258786
167000,8283380
167500,8308155
168000,8333061
168500,8358399
169000,8383846
169500,8408171
170000,8432262
170500,8456878
171000,8481608
171500,8506558
172000,8531109
172500,8555623
173000,8580228
173500,8604735
174000,8629178
174500,8654316
175000,8679296
175500,8703759
176000,8728483
176500,8753068
177000,8777569
177500,8802129
178000,8826988
178500,8851892
179000,8876505
179500,8901265
180000,8925472
180500,8949871
181000,8974375
181500,8999005
182000,9023841
182500,9048435
183000,9073125
183500,9097363
184000,9121723
184500,9146160
185000,9170410
185500,9194912
186000,9219691
186500,9244671
187000,9269392
187500,9294125
188000,9318620
188500,9343220
189000,9368091
189500,9392711
190000,9417840
190500,9442768
191000,9467707
191500,9492406
192000,9516516
192500,9541049
193000,9565776
193500,9590499
194000,9615475
194500,9640364
195000,9664954
195500,9689503
196000,9714213
196500,9739050
197000,9763612
197500,9788385
198000,9813077
198500,9837484
199000,9862124
199500,9886876
200000,9911378
200500,9936258
201000,9960807
201500,9985806
