step,elapsed_us
0,3366
500,29595
1000,53437
1500,77391
2000,101680
2500,126159
3000,150305
3500,174542
4000,198719
4500,223628
5000,247336
5500,271331
6000,295315
6500,319556
7000,343822
7500,368237
8000,392556
8500,416498
9000,441518
9500,466292
10000,490945
10500,515403
11000,539820
11500,564100
12000,588873
12500,613196
13000,637929
13500,662327
14000,687313
14500,711812
15000,735993
15500,760589
16000,784587
16500,808769
17000,832518
17500,857349
18000,881450
18500,905701
19000,930203
19500,954681
20000,978852
20500,1003234
21000,1027367
21500,1051494
22000,1075835
22500,1099989
23000,1124081
23500,1148329
24000,1172714
24500,1197128
25000,1221257
25500,1245625
26000,1269616
26500,1293956
27000,1318193
27500,1341851
28000,1366637
28500,1390959
29000,1415749
29500,1440246
30000,1464346
30500,1488815
31000,1512986
31500,1537024
32000,1561671
32500,1586174
33000,1610909
33500,1635316
34000,1659525
34500,1684612
35000,1709261
35500,1734243
36000,1759000
36500,1783230
37000,1807278
37500,1831864
38000,1856302
38500,1880476
39000,1904420
39500,1928454
40000,1952918
40500,1977285
41000,2007415
41500,2034694
42000,2059364
42500,2083380
43000,2107545
43500,2131900
44000,2156057
44500,2181533
45000,2205982
45500,2230101
46000,2254008
46500,2277959
47000,2302415
47500,2326466
48000,2350987
48500,2375189
49000,2399081
49500,2423213
50000,2447571
50500,2471595
51000,2495928
51500,2520463
52000,2545018
52500,2569393
53000,2593392
53500,2617118
54000,2641364
54500,2665948
55000,2690719
55500,2714384
56000,2738662
56500,2762526
57000,2786796
57500,2811376
58000,2835607
58500,2859881
59000,2884102
59500,2908362
60000,2932662
60500,2956971
61000,2981650
61500,3005986
62000,3030645
62500,3055065
63000,3079074
63500,3103011
64000,3127250
64500,3151764
65000,3175996
65500,3200160
66000,3225321
66500,3249905
67000,3274227
67500,3298445
68000,3323059
68500,3347582
69000,3372231
69500,3396789
70000,3420890
70500,3444904
71000,3468888
71500,3492984
72000,3517402
72500,3541825
73000,3566068
73500,3590644
74000,3615012
74500,3639295
75000,3663532
75500,3688092
76000,3712141
76500,3736447
77000,3760343
77500,3784532
78000,3809076
78500,3833620
79000,3857968
79500,3882252
80000,3906849
80500,3930576
81000,3954483
81500,3978299
82000,4002713
82500,4026787
83000,4051353
83500,4076042
84000,4100343
84500,4124766
85000,4149190
85500,4173608
86000,4197690
86500,4221795
87000,4245678
87500,4269611
88000,4293472
88500,4317627
89000,4341363
89500,4365701
90000,4389658
90500,4413402
91000,4437306
