step,elapsed_us
0,5338
100,5926
200,6500
300,6977
400,7391
500,7875
600,8425
700,8867
800,9385
900,9914
1000,10331
1100,10885
1200,11313
1300,11856
1400,12341
1500,12822
1600,13366
1700,13759
1800,14239
1900,14766
2000,15250
2100,15764
2200,16228
2300,16711
2400,17092
2500,17633
2600,18150
2700,18629
2800,19157
2900,19648
3000,20132
3100,20667
3200,21128
3300,21651
3400,22189
3500,22694
3600,23191
3700,23753
3800,24244
3900,24692
4000,25197
4100,25683
4200,26192
4300,26670
4400,27146
4500,27581
4600,28106
4700,28507
4800,29031
4900,29598
5000,30098
5100,30583
5200,31040
5300,31507
5400,32042
5500,32539
5600,33035
5700,33527
5800,34023
5900,34595
6000,35006
6100,35539
6200,36041
6300,36550
6400,37044
6500,37526
6600,37993
6700,38442
6800,38941
6900,39459
7000,39921
7100,40389
7200,40895
7300,41405
7400,41880
7500,42333
7600,42756
7700,43299
7800,43824
7900,44310
8000,44771
8100,45259
8200,45873
8300,46330
8400,46911
8500,47417
8600,47926
8700,48400
8800,48885
8900,49385
9000,49910
9100,50371
9200,50852
9300,51332
9400,51842
9500,52310
9600,52688
9700,53178
9800,53670
9900,54155
10000,54635
10100,55101
10200,55608
10300,56098
10400,56581
10500,57070
10600,57640
10700,58147
10800,58638
10900,59122
11000,59694
11100,60236
11200,60718
11300,61237
11400,61746
11500,62226
11600,62711
11700,63214
11800,63788
11900,64245
12000,64702
12100,65062
12200,65416
12300,65797
12400,66193
12500,66570
12600,66901
12700,67307
12800,67651
12900,67954
13000,68290
13100,68614
13200,68978
13300,69365
13400,69714
13500,70266
13600,70610
13700,70954
13800,71305
13900,71609
14000,71934
14100,72258
14200,72638
14300,72995
14400,73322
14500,73648
14600,73998
14700,74336
14800,74738
14900,75069
15000,75420
15100,75758
15200,76091
15300,76434
15400,76783
15500,77081
15600,77472
15700,77810
15800,78141
15900,78495
16000,78873
16100,79233
16200,79572
16300,79950
16400,80412
16500,80743
16600,81101
16700,81506
16800,81847
16900,82202
17000,82593
17100,82942
17200,83326
17300,83683
17400,84063
17500,84447
17600,84804
17700,85164
17800,85508
17900,85865
18000,86279
18100,86623
18200,87023
18300,87372
18400,87701
18500,88020
18600,88361
18700,88700
18800,89051
18900,89422
19000,89761
19100,90089
19200,90439
19300,90718
19400,91027
19500,91345
19600,91701
19700,92018
19800,92385
19900,92766
20000,93163
20100,93540
20200,93881
20300,94240
20400,94581
20500,94938
20600,95292
20700,95666
20800,96027
20900,96432
21000,96804
21100,97159
21200,97487
21300,97875
21400,98236
21500,98592
21600,99016
21700,99370
21800,99726
21900,100119
22000,100489
22100,100827
22200,101180
22300,101522
22400,101900
22500,102247
22600,102599
22700,102983
22800,103326
22900,103731
23000,104121
23100,104486
23200,104845
23300,105183
23400,105608
23500,105941
23600,106299
23700,106650
23800,107036
23900,107395
24000,107729
24100,108053
24200,108375
24300,108661
24400,108996
24500,109329
24600,109665
24700,110001
24800,110340
24900,110662
25000,111034
25100,111396
25200,111732
25300,112062
25400,112379
25500,112724
25600,113140
25700,113538
25800,113849
25900,114244
26000,114618
26100,114935
26200,115291
26300,115632
26400,115963
26500,116341
26600,116697
26700,117044
26800,117331
26900,118073
27000,118459
27100,118844
27200,119240
27300,119568
27400,119930
27500,120337
27600,120652
27700,121007
27800,121342
27900,121708
28000,122056
28100,122382
28200,122736
28300,123062
28400,123437
28500,123783
28600,124118
28700,124457
28800,124791
28900,125126
29000,125436
29100,125779
29200,126153
29300,126496
29400,126859
29500,127196
29600,127577
29700,127869
29800,128191
29900,128580
30000,128921
30100,129250
30200,129575
30300,129917
30400,130227
30500,130572
30600,130897
30700,131237
30800,131575
30900,131944
31000,132282
31100,132620
31200,132950
31300,133272
31400,133636
31500,133996
31600,134322
31700,134610
31800,134961
31900,135315
32000,135638
32100,135964
32200,136337
32300,136659
32400,137057
32500,137426
32600,137795
32700,138137
32800,138484
32900,138775
33000,139158
33100,139478
33200,139819
33300,140211
33400,140548
33500,140905
33600,141240
33700,141628
33800,142037
33900,142391
34000,142734
34100,143061
34200,143404
34300,143740
34400,144094
34500,144457
34600,144827
34700,145185
34800,145550
34900,145907
35000,146264
35100,146566
35200,146926
35300,147264
35400,147609
35500,147932
35600,148214
35700,148574
35800,148919
35900,149271
36000,149599
36100,149945
36200,150347
36300,150676
36400,151023
36500,151360
36600,151693
36700,152069
36800,152431
36900,152824
37000,153230
37100,153581
37200,153900
37300,154232
37400,154591
37500,154929
37600,155220
37700,155584
37800,155918
37900,156258
38000,156610
38100,156965
38200,157323
38300,157674
38400,158015
38500,158368
38600,158747
38700,159112
38800,159467
38900,159844
39000,160131
39100,160525
39200,160889
39300,161278
39400,161616
39500,161959
39600,162287
39700,162639
39800,162990
39900,163366
40000,163712
40100,164072
40200,164430
40300,164838
40400,165182
40500,165494
40600,165862
40700,166203
40800,166595
40900,167001
41000,167460
41100,167794
41200,168146
41300,168508
41400,168815
41500,169198
41600,169548
41700,169845
41800,170171
41900,170508
42000,170879
42100,171235
42200,171602
42300,171993
42400,172342
42500,172696
42600,173028
42700,173379
42800,173726
42900,174056
43000,174448
43100,174811
43200,175297
43300,175652
43400,176010
43500,176347
43600,176680
43700,177016
43800,177352
43900,177735
44000,178089
44100,178423
44200,178718
