step,elapsed_us
0,7139
100,7989
200,8817
300,9633
400,10449
500,11259
600,12067
700,12865
800,13661
900,14480
1000,15301
1100,16141
1200,16958
1300,17774
1400,18627
1500,19434
1600,20238
1700,21052
1800,21848
1900,22657
2000,23466
2100,24404
2200,25232
2300,26061
2400,26865
2500,27679
2600,28521
2700,29346
2800,30192
2900,31010
3000,31813
3100,32630
3200,33448
3300,34257
3400,35066
3500,35896
3600,36720
3700,37533
3800,38356
3900,39179
4000,39992
4100,40821
4200,41638
4300,42467
4400,43293
4500,44102
4600,44906
4700,45720
4800,46547
4900,47362
5000,48191
5100,49029
5200,49878
5300,50636
5400,51244
5500,51842
5600,52564
5700,53174
5800,53763
5900,54364
6000,54952
6100,55541
6200,56140
6300,56732
6400,57329
6500,57926
6600,58523
6700,59129
6800,59748
6900,60357
7000,60951
7100,61540
7200,62111
7300,62688
7400,63261
7500,63820
7600,64398
7700,64969
7800,65549
7900,66119
8000,66692
8100,67265
8200,67849
8300,68422
8400,69395
8500,69963
8600,70532
8700,71113
8800,71687
8900,72284
9000,72859
9100,73437
9200,74012
9300,74586
9400,75163
9500,75731
9600,76307
9700,76875
9800,77448
9900,78028
10000,78601
10100,79180
10200,79766
10300,80339
10400,80909
10500,81479
10600,82057
10700,82641
10800,83241
10900,83822
11000,84488
11100,85114
11200,85728
11300,86347
11400,86970
11500,87565
11600,88144
11700,88731
11800,89345
11900,89928
12000,90517
12100,91114
12200,91708
12300,92293
12400,92875
12500,93458
12600,94062
12700,94647
12800,95241
12900,95830
13000,96412
13100,97011
13200,97607
13300,98195
13400,98780
13500,99397
13600,99998
13700,100579
13800,101171
13900,101754
14000,102348
14100,102930
14200,103527
14300,104116
14400,104699
14500,105286
14600,105875
14700,106453
14800,107029
14900,107619
15000,108202
15100,108785
15200,109383
15300,109979
15400,110563
15500,111165
15600,111748
15700,112323
15800,112911
15900,113497
16000,114082
16100,114669
16200,115264
16300,115849
16400,116527
16500,117128
16600,117722
16700,118316
16800,119631
16900,120232
17000,120832
17100,121433
17200,122025
17300,122609
17400,123198
17500,123793
17600,124386
17700,124982
17800,125562
17900,126147
18000,126741
18100,127335
18200,127920
18300,128505
18400,129110
18500,129707
18600,130296
18700,130878
18800,131454
18900,132028
19000,132609
19100,133191
19200,133776
19300,134359
19400,134931
19500,135499
19600,136073
19700,136661
19800,137234
19900,137808
20000,138387
20100,138965
20200,139543
20300,140112
20400,140687
20500,141286
20600,141879
20700,142473
20800,143064
20900,143662
21000,144251
21100,144842
21200,145437
21300,146028
21400,146829
21500,147417
21600,148013
21700,148601
21800,149191
21900,149774
22000,150358
22100,150947
22200,151543
22300,152135
22400,152712
22500,153338
22600,153923
22700,154510
22800,155105
22900,155744
23000,156334
23100,156925
23200,157508
23300,158096
23400,158673
23500,159269
23600,159866
23700,160453
23800,161046
23900,161634
24000,162223
24100,162812
24200,163397
24300,163994
24400,164580
24500,165167
24600,165750
24700,166344
24800,166928
24900,167523
25000,168113
25100,168703
25200,169292
25300,169875
25400,170451
25500,171022
25600,171587
25700,172160
25800,172732
25900,173304
26000,173874
26100,174438
26200,175011
26300,175584
26400,176164
26500,176734
26600,177303
26700,177871
26800,178442
26900,179015
27000,179588
27100,180183
27200,180764
27300,181354
27400,181946
27500,182540
27600,183122
27700,183706
27800,184291
27900,184877
28000,185477
28100,186063
28200,186652
28300,187248
28400,187844
28500,188428
28600,189017
28700,189615
28800,190207
28900,190796
29000,191385
29100,191975
29200,192572
29300,193165
29400,193766
29500,194364
29600,194970
29700,195578
29800,196180
29900,196781
30000,197382
30100,197978
30200,198579
30300,199177
30400,199770
30500,200372
30600,200965
30700,201550
30800,202144
30900,202732
31000,203326
31100,203910
31200,204495
31300,205092
31400,205667
31500,206260
31600,206847
31700,207427
31800,208020
31900,208615
32000,209205
32100,209794
32200,210383
32300,210966
32400,211544
32500,212217
32600,212866
32700,213460
32800,214227
32900,214808
33000,215398
33100,215979
33200,216562
33300,217148
33400,217743
33500,218332
33600,218912
33700,220974
33800,221585
33900,222175
34000,222760
34100,223352
34200,223938
34300,224518
34400,225114
34500,225710
34600,226305
34700,226887
34800,227471
34900,228066
35000,228658
35100,229246
35200,229841
35300,230435
35400,231017
35500,231612
35600,232205
35700,232792
35800,233384
35900,233974
36000,234569
36100,235157
36200,235747
36300,236332
36400,236921
36500,237524
36600,238133
36700,238720
36800,239306
36900,239901
37000,240493
37100,241084
37200,241673
37300,242256
37400,242890
37500,243492
37600,244090
37700,244681
37800,245271
37900,245869
38000,246467
38100,247065
38200,247644
38300,248237
38400,248824
38500,249413
38600,250006
38700,250602
38800,251188
38900,251779
39000,252379
39100,252983
39200,253569
39300,254165
39400,254758
39500,255349
39600,255942
39700,256537
39800,257125
39900,257720
40000,258318
40100,258906
40200,259500
40300,260110
40400,260710
40500,261305
40600,261889
40700,262488
40800,263080
40900,263657
41000,264234
41100,264802
41200,265382
41300,265943
41400,266518
41500,267091
41600,267672
41700,268243
41800,268822
41900,269394
42000,269971
42100,270549
42200,271122
42300,271696
42400,272272
42500,272871
42600,273464
42700,274063
42800,274656
42900,275249
43000,275844
43100,276435
43200,277036
43300,277629
43400,278220
43500,278807
43600,279400
43700,279999
43800,280588
43900,281184
44000,281777
44100,282362
44200,282944
44300,283545
44400,284138
44500,284738
44600,285336
44700,285923
44800,286517
44900,287187
45000,287785
45100,288397
45200,289006
45300,289607
45400,290209
45500,290792
45600,291378
45700,291972
45800,292562
45900,293153
46000,293744
46100,294335
46200,294927
46300,295531
46400,296138
46500,296734
46600,297335
46700,297935
46800,298544
46900,299157
47000,299779
