step,elapsed_us
0,4465
500,8359
1000,12203
1500,16096
2000,19950
2500,23963
3000,27905
3500,31762
4000,35651
4500,39818
5000,43778
5500,47810
6000,50840
6500,53554
7000,56345
7500,59134
8000,61920
8500,64698
9000,67927
9500,70690
10000,73411
10500,76167
11000,78969
11500,81772
12000,84498
12500,87215
13000,89988
13500,92820
14000,95602
14500,98403
15000,101191
15500,104025
16000,106793
16500,109672
17000,112493
17500,115996
18000,118731
18500,121481
19000,124239
19500,126990
20000,129785
20500,132577
21000,135354
21500,138136
22000,140964
22500,143735
23000,146491
23500,149314
24000,152124
24500,154876
25000,157588
25500,160293
26000,163038
26500,165889
27000,168691
27500,171539
28000,174358
28500,177146
29000,179956
29500,182772
30000,185607
30500,188404
31000,191261
31500,194057
32000,196868
32500,199644
33000,202467
33500,205268
34000,208060
34500,210866
35000,213690
35500,216500
36000,219301
36500,222081
37000,224845
37500,227608
38000,230318
38500,233018
39000,235730
39500,238696
40000,241488
40500,244268
41000,247258
41500,250043
42000,252856
42500,255618
43000,258395
43500,261165
44000,263931
44500,266709
45000,269467
45500,272240
46000,274992
46500,278397
47000,281189
47500,284007
48000,286787
48500,289632
49000,292423
49500,295207
50000,297985
50500,300761
51000,303568
51500,306388
52000,309236
52500,312065
53000,314865
53500,317659
54000,320581
54500,323435
55000,326322
55500,329107
56000,332009
56500,334804
57000,337662
57500,340476
58000,343278
58500,346069
59000,348873
59500,351668
60000,354452
60500,357295
61000,360104
61500,362903
62000,365683
62500,368475
63000,371244
63500,374018
64000,376792
64500,379604
65000,382406
65500,385209
66000,388374
66500,391181
67000,394000
67500,396778
68000,399574
68500,402384
69000,405184
69500,408039
70000,410855
70500,413687
71000,416473
71500,419189
72000,421942
72500,424746
73000,427542
73500,430350
74000,433347
74500,436223
75000,439002
75500,441795
76000,444562
76500,447351
77000,450134
77500,452917
78000,455695
78500,458469
79000,461254
79500,464048
80000,466856
80500,469634
81000,472415
81500,475198
82000,477996
82500,480845
83000,483697
83500,486563
84000,489339
84500,492062
85000,494787
85500,497501
86000,500281
86500,503084
87000,505867
87500,508613
88000,511318
88500,514040
89000,516793
89500,519580
90000,522409
90500,525180
91000,527940
