step,elapsed_us
0,5490
500,7847
1000,10116
1500,12425
2000,14688
2500,16898
3000,19190
3500,21558
4000,23892
4500,26090
5000,28389
5500,30631
6000,32933
6500,35266
7000,37466
7500,39688
8000,41945
8500,44418
9000,46720
9500,48928
10000,51074
10500,53337
11000,55763
11500,57404
12000,59019
12500,60734
13000,62319
13500,64159
14000,65711
14500,67278
15000,68917
15500,70462
16000,72118
16500,73869
17000,75595
17500,77288
18000,78986
18500,80606
19000,82210
19500,83668
20000,85364
20500,86994
21000,88715
21500,90371
22000,92107
22500,93745
23000,95475
23500,97150
24000,98802
24500,100290
25000,101866
25500,103427
26000,105174
26500,106769
27000,108757
27500,110492
28000,112091
28500,113694
29000,115230
29500,116864
30000,118459
30500,119986
31000,121561
31500,123136
32000,124650
32500,126293
33000,127900
33500,129510
34000,131185
34500,132770
35000,134447
35500,135995
36000,137542
36500,139161
37000,140890
37500,142460
38000,144017
38500,145644
39000,147276
39500,148961
40000,150581
40500,152221
41000,153954
41500,155563
42000,157117
42500,158796
43000,160412
43500,162174
44000,163788
44500,165303
45000,166804
45500,168468
46000,170112
46500,171878
47000,173481
47500,175149
48000,176698
48500,178412
49000,180012
49500,181674
50000,183213
50500,184848
51000,186496
51500,188036
52000,189621
52500,191146
53000,192753
53500,194387
54000,196687
54500,198269
55000,199869
55500,201623
56000,203180
56500,204845
57000,206418
57500,207979
58000,209610
58500,211235
59000,212828
59500,214417
60000,215995
60500,217614
61000,219196
61500,220843
62000,222451
62500,224114
63000,225824
63500,227537
64000,229202
64500,230861
65000,232543
65500,234205
66000,236082
66500,237714
67000,239438
67500,241100
68000,242689
68500,244297
69000,245960
69500,247577
70000,249270
70500,250979
71000,252701
71500,254333
72000,255854
72500,257470
73000,259177
73500,260804
74000,262490
74500,264152
75000,265814
75500,267393
76000,269043
76500,270630
77000,272350
77500,273977
78000,275606
78500,277124
79000,278809
79500,280411
80000,281972
80500,283711
81000,285354
81500,286955
82000,288485
82500,290111
83000,291738
83500,293430
84000,295046
84500,296598
85000,298160
85500,299748
86000,301411
86500,303376
87000,305019
87500,306621
88000,308246
88500,309814
89000,311460
89500,313039
90000,314668
90500,316267
91000,317839
