step,elapsed_us
0,5542
500,8573
1000,11552
1500,14545
2000,17345
2500,20209
3000,23010
3500,25817
4000,28592
4500,31381
5000,34380
5500,37276
6000,40289
6500,43197
7000,46161
7500,48954
8000,51774
8500,54959
9000,57771
9500,60559
10000,63350
10500,66158
11000,69038
11500,71948
12000,74801
12500,77669
13000,80541
13500,83433
14000,86309
14500,89175
15000,92014
15500,94942
16000,97777
16500,100758
17000,104382
17500,107277
18000,110157
18500,113059
19000,115895
19500,118827
20000,121641
20500,124488
21000,127385
21500,130251
22000,133115
22500,136051
23000,138919
23500,141783
24000,144723
24500,147821
25000,150694
25500,153542
26000,156327
26500,159107
27000,161895
27500,164770
28000,167630
28500,170493
29000,173377
29500,176284
30000,179230
30500,182135
31000,185007
31500,187874
32000,190762
32500,193710
33000,196746
33500,199600
34000,203856
34500,206744
35000,209627
35500,212531
36000,215425
36500,218297
37000,221181
37500,224064
38000,226954
38500,229824
39000,232713
39500,235594
40000,238488
40500,241434
41000,244285
41500,247063
42000,249870
42500,252725
43000,255628
43500,258528
44000,261452
44500,264334
45000,267308
45500,270247
46000,273118
46500,276025
47000,278981
47500,281928
48000,284866
48500,287854
49000,290789
49500,293663
50000,296534
50500,299419
51000,302296
51500,305178
52000,308061
52500,311019
53000,313885
53500,316762
54000,319651
54500,322540
55000,325364
55500,328152
56000,330942
56500,333746
57000,336620
57500,339592
58000,342458
58500,345356
59000,348222
59500,351076
60000,353964
60500,356848
61000,359786
61500,362677
62000,365535
62500,368416
63000,371286
63500,374165
64000,377036
64500,379924
65000,382778
65500,385648
66000,388603
66500,391520
67000,394382
67500,397316
68000,400261
68500,403160
69000,406070
69500,409002
70000,411916
70500,414883
71000,417821
71500,420727
72000,423628
72500,426532
73000,429405
73500,432329
74000,435255
74500,438273
75000,441157
75500,444032
76000,446881
76500,449764
77000,452663
77500,455585
78000,458455
78500,461304
79000,464176
79500,467035
80000,469905
80500,472778
81000,475640
81500,478486
82000,481330
82500,484206
83000,487145
83500,490018
84000,492914
84500,495697
85000,498495
85500,501281
86000,504148
86500,507088
87000,509978
87500,512886
88000,515793
88500,518702
89000,521548
89500,524414
90000,528596
90500,531488
91000,534371
91500,537310
92000,540204
92500,543099
93000,546012
93500,548905
94000,551820
94500,554781
95000,557795
95500,560781
96000,563705
96500,566668
97000,569577
97500,572621
98000,575492
98500,578390
99000,581354
99500,584215
100000,587129
100500,590012
101000,592906
101500,595805
102000,598742
102500,601740
103000,604636
103500,607544
104000,610450
104500,613360
105000,616237
105500,619147
106000,622047
106500,624972
107000,627905
107500,630817
108000,633715
108500,636713
109000,639682
109500,642561
110000,645472
110500,648346
111000,651211
111500,654091
112000,657130
112500,660121
113000,663075
113500,666005
114000,668893
114500,671767
115000,674628
115500,677518
116000,680428
116500,683313
117000,686259
117500,689154
118000,692081
118500,695003
119000,697876
119500,700777
120000,703654
120500,706626
121000,709533
121500,712461
122000,715407
122500,718311
123000,721235
123500,724180
124000,727120
124500,730006
125000,732879
125500,735839
126000,738728
126500,741612
127000,744494
127500,747387
128000,750270
128500,753160
129000,756039
129500,758949
130000,761836
130500,764753
131000,767649
131500,771437
132000,774339
132500,777350
133000,780244
133500,783183
134000,786058
134500,789012
135000,791920
135500,794822
136000,797712
136500,800622
137000,803575
137500,806516
138000,809497
138500,812431
139000,815346
139500,818294
140000,821166
140500,824080
141000,826990
141500,829904
142000,832862
142500,835760
143000,838658
143500,841552
144000,844427
144500,847331
145000,850226
145500,853127
146000,856009
146500,858890
147000,861778
147500,864596
148000,867386
148500,870167
149000,873062
149500,875984
150000,878855
150500,881850
151000,884745
151500,887634
152000,890540
152500,893467
153000,896343
153500,899238
154000,902160
154500,905137
155000,908014
155500,910893
156000,913801
156500,916797
157000,919663
157500,922540
158000,925425
158500,928346
159000,931298
159500,934182
160000,937118
160500,940044
161000,942932
161500,945849
162000,948729
162500,951615
163000,954504
163500,957372
164000,960278
164500,963201
165000,966127
165500,968991
166000,971902
166500,974778
167000,977685
167500,980637
168000,983554
168500,986437
169000,989333
169500,992229
170000,995090
170500,997971
171000,1000854
171500,1003742
172000,1006603
172500,1009521
173000,1012481
173500,1015361
174000,1018219
174500,1021119
175000,1024047
175500,1026910
176000,1029847
176500,1032897
177000,1035702
177500,1038513
178000,1041362
178500,1044261
179000,1047219
179500,1050182
180000,1053061
180500,1055893
181000,1058680
181500,1061462
182000,1064279
182500,1067147
183000,1070004
183500,1072877
184000,1075763
184500,1078608
185000,1081382
185500,1084153
186000,1086998
186500,1089861
187000,1092722
187500,1095586
188000,1098408
188500,1101196
189000,1103992
189500,1106792
190000,1109670
190500,1112522
191000,1115387
191500,1118318
192000,1121148
192500,1123939
193000,1126770
193500,1129735
194000,1132632
194500,1135485
195000,1138416
195500,1141291
196000,1144095
196500,1146894
197000,1149758
197500,1152733
198000,1155671
198500,1158524
199000,1161488
199500,1164333
200000,1167197
200500,1170002
201000,1172818
201500,1175684
