step,elapsed_us
0,3918
100,6248
200,8613
300,9816
400,10675
500,12115
600,14187
700,15119
800,16914
900,18832
1000,19856
1100,22046
1200,22933
1300,25328
1400,26797
1500,28219
1600,30366
1700,30900
1800,32384
1900,34219
2000,35900
2100,37562
2200,38945
2300,40335
2400,40863
2500,42974
2600,45027
2700,46508
2800,48253
2900,49819
3000,51346
3100,53285
3200,54929
3300,57009
3400,58533
3500,60239
3600,61674
3700,63999
3800,65395
3900,66367
4000,68029
4100,69444
4200,71350
4300,72945
4400,74364
4500,75352
4600,77398
4700,77935
4800,79800
4900,82029
5000,83988
5100,85382
5200,86721
5300,88021
5400,90040
5500,91424
5600,92860
5700,94240
5800,95546
5900,97760
6000,98641
6100,100466
6200,102239
6300,103878
6400,105408
6500,106884
6600,108436
6700,109686
6800,111201
6900,112917
7000,114233
7100,115520
7200,117112
7300,118778
7400,120175
7500,121502
7600,122312
7700,124452
7800,126292
7900,127688
8000,128996
8100,130582
8200,132712
8300,133559
8400,136163
8500,137879
8600,139732
8700,141121
8800,142546
8900,144121
9000,146074
9100,147365
9200,148789
9300,150301
9400,152176
9500,153504
9600,154027
9700,155512
9800,157285
9900,159006
10000,160568
10100,162140
10200,163548
10300,164909
10400,166216
10500,167613
10600,169775
10700,171386
10800,172873
10900,174347
11000,175995
11100,178004
11200,179404
11300,181453
11400,183167
11500,184656
11600,186064
11700,187723
11800,190052
11900,191374
12000,192976
12100,194563
12200,196227
12300,198501
12400,200860
12500,202934
12600,204228
12700,206432
12800,207910
12900,208588
13000,210006
13100,211682
13200,213503
13300,215822
13400,217542
13500,219177
13600,220903
13700,222373
13800,223932
13900,224919
14000,226307
14100,227685
14200,229527
14300,231094
14400,232294
14500,233336
14600,234887
14700,236445
14800,238577
14900,239774
15000,241200
15100,242677
15200,244132
15300,245424
15400,246972
15500,247944
15600,249942
15700,251265
15800,252544
15900,254234
16000,256029
16100,257703
16200,258989
16300,261013
16400,262961
16500,264141
16600,265641
16700,267818
16800,269281
16900,270847
17000,272719
17100,274233
17200,276277
17300,277603
17400,279498
17500,281552
17600,283278
17700,285071
17800,286345
17900,288048
18000,290534
18100,291982
18200,294329
18300,295634
18400,296941
18500,298223
18600,299734
18700,301207
18800,302854
18900,304462
19000,305899
19100,307184
19200,308518
19300,309047
19400,310235
19500,311352
19600,312983
19700,314113
19800,316153
19900,318127
20000,320323
20100,322064
20200,323556
20300,324970
20400,326297
20500,327986
20600,329465
20700,331216
20800,332881
20900,335146
21000,337161
21100,338815
21200,340103
21300,342231
21400,344052
21500,345779
21600,347371
21700,348983
21800,350715
21900,352175
22000,353729
22100,355117
22200,356638
22300,358086
22400,360112
22500,361631
22600,363084
22700,365198
22800,366684
22900,368672
23000,370886
23100,372708
23200,374532
23300,375842
23400,378232
23500,379615
23600,380948
23700,382398
23800,384841
23900,386662
24000,388061
24100,389356
24200,390571
24300,391206
24400,392506
24500,393981
24600,395464
24700,396977
24800,398326
24900,399585
25000,401687
25100,403277
25200,404617
25300,406174
25400,407550
25500,409077
25600,411424
25700,413287
25800,414269
25900,416409
26000,419112
26100,420262
26200,421974
26300,423396
26400,424697
26500,426508
26600,427923
26700,429445
26800,429990
26900,432186
27000,434083
27100,436273
27200,438516
27300,439910
27400,441571
27500,443968
27600,445246
27700,446925
27800,448235
27900,449885
28000,451629
28100,453355
28200,455044
28300,456331
28400,458175
28500,459507
28600,460837
28700,462163
28800,463529
28900,464949
29000,465891
29100,467377
29200,469316
29300,470889
29400,472578
29500,473994
29600,476019
29700,476802
29800,478034
29900,480130
30000,481691
30100,483171
30200,484475
30300,485968
30400,486690
30500,488431
30600,490111
30700,491449
30800,492915
30900,494823
31000,496560
