step,elapsed_us
0,3306
100,3970
200,4602
300,5329
400,5975
500,6605
600,7237
700,7879
800,8510
900,9141
1000,9781
1100,10417
1200,11068
1300,11696
1400,12338
1500,13027
1600,13657
1700,14364
1800,15006
1900,15645
2000,16286
2100,16947
2200,17690
2300,18323
2400,18968
2500,19606
2600,20256
2700,20921
2800,21571
2900,22230
3000,22874
3100,23512
3200,24153
3300,24787
3400,25513
3500,26162
3600,26816
3700,27453
3800,28093
3900,28747
4000,29388
4100,30061
4200,30709
4300,31352
4400,32188
4500,32844
4600,33477
4700,34127
4800,34796
4900,35450
5000,36109
5100,36787
5200,37451
5300,38137
5400,38797
5500,39446
5600,40109
5700,40777
5800,41443
5900,42080
6000,42747
6100,43388
6200,44036
6300,44690
6400,45330
6500,45974
6600,46631
6700,47290
6800,47956
6900,48617
7000,49275
7100,49931
7200,50591
7300,51256
7400,51908
7500,52559
7600,53226
7700,53887
7800,54539
7900,55201
8000,55894
8100,56575
8200,57273
8300,57932
8400,58558
8500,59200
8600,59848
8700,60869
8800,61533
8900,62191
9000,62836
9100,63477
9200,64126
9300,64784
9400,65440
9500,66085
9600,66736
9700,67380
9800,68018
9900,68662
10000,69311
10100,69950
10200,70594
10300,71242
10400,71900
10500,72564
10600,73232
10700,73898
10800,74564
10900,75227
11000,75886
11100,76542
11200,77199
11300,77854
11400,78524
11500,79189
11600,79861
11700,80500
11800,81149
11900,81794
12000,82435
12100,83079
12200,83725
12300,84361
12400,85003
12500,85643
12600,86286
12700,86921
12800,87567
12900,88235
13000,88904
13100,89564
13200,90221
13300,90868
13400,91523
13500,92177
13600,92840
13700,93495
13800,94150
13900,94825
14000,95489
14100,96150
14200,96813
14300,97476
14400,98148
14500,98815
14600,99471
14700,100124
14800,100776
14900,101431
15000,102093
15100,102761
15200,103440
15300,104101
15400,104787
15500,105481
15600,106127
15700,106810
15800,107497
15900,108155
16000,108813
16100,109476
16200,110131
16300,110783
16400,111524
16500,112193
16600,112937
16700,113593
16800,114267
16900,114939
17000,115613
17100,116269
17200,116935
17300,117597
17400,119020
17500,119685
17600,120336
17700,120985
17800,121644
17900,122287
18000,122922
18100,123575
18200,124208
18300,124854
18400,125495
18500,126134
18600,126776
18700,127419
18800,128060
18900,128703
19000,129345
19100,129991
19200,130626
19300,131281
19400,131937
19500,132594
19600,133261
19700,133929
19800,134582
19900,135238
20000,135896
20100,136556
20200,137214
20300,137880
20400,138542
20500,139204
20600,139869
20700,140522
20800,141181
20900,141837
21000,142483
21100,143199
21200,143944
21300,144599
21400,145262
21500,145916
21600,146570
21700,147233
21800,147890
21900,148550
22000,149208
22100,149866
22200,150529
22300,151187
22400,151832
22500,152489
22600,153146
22700,153795
22800,154451
22900,155101
23000,155757
23100,156410
23200,157111
23300,157797
23400,158474
23500,159151
23600,159827
23700,160496
23800,161147
23900,161821
24000,162478
24100,163136
24200,163802
24300,164468
24400,165110
24500,165755
24600,166397
24700,167043
24800,167700
24900,168350
25000,168983
25100,169625
25200,170276
25300,170919
25400,171559
25500,172198
25600,172833
25700,173473
25800,174146
25900,174792
26000,175444
26100,176117
26200,176783
26300,177461
26400,178138
26500,178825
26600,179489
26700,180152
26800,180827
26900,181479
27000,182138
27100,182788
27200,183435
27300,184091
27400,184769
27500,185485
27600,186156
27700,186822
27800,187487
27900,188148
28000,188818
28100,189475
28200,190137
28300,190805
28400,191459
28500,192115
28600,192775
28700,193441
28800,194108
28900,194779
29000,195458
29100,196128
29200,196800
29300,197471
29400,198134
29500,198804
29600,199457
29700,200135
29800,200828
29900,201505
30000,202192
30100,202859
30200,203519
30300,204182
30400,204852
30500,205512
30600,206178
30700,206842
30800,207511
30900,208172
31000,208859
31100,209540
31200,210205
31300,210864
31400,211519
31500,212190
31600,212859
31700,213527
31800,214191
31900,214855
32000,215516
32100,216183
32200,216832
32300,217492
32400,218136
32500,218800
32600,219462
32700,220122
32800,220790
32900,221467
33000,222123
33100,222791
33200,223444
33300,224088
33400,224755
33500,225426
33600,226083
33700,226732
33800,227385
33900,228046
34000,228711
34100,229377
34200,230033
34300,230701
34400,231361
34500,232031
34600,232694
34700,233389
34800,234061
34900,234721
35000,235374
35100,236038
35200,236702
35300,237365
35400,238028
35500,238691
35600,239360
35700,240026
35800,240686
35900,241345
36000,242014
36100,242673
36200,243321
36300,243984
36400,244642
36500,245304
36600,245964
36700,246610
36800,247262
36900,247914
37000,248569
37100,249226
37200,249894
37300,250549
37400,251202
37500,251862
37600,252505
37700,253149
37800,253796
37900,254433
38000,255082
38100,255742
38200,256380
38300,257028
38400,257672
38500,258313
38600,258953
38700,259595
38800,260289
38900,261047
39000,261698
39100,262336
39200,262986
39300,263641
39400,264297
39500,264958
39600,265615
39700,266273
39800,266934
39900,267588
40000,268244
40100,268902
40200,269560
40300,270214
40400,270876
40500,271532
40600,272179
40700,272842
40800,273484
40900,274145
41000,274805
41100,275465
41200,276122
41300,276782
41400,277446
41500,278096
41600,278771
41700,279437
41800,280098
41900,280758
42000,281420
42100,282066
42200,282724
42300,283364
42400,284026
42500,284680
42600,285335
42700,285992
42800,286648
42900,287306
43000,287957
43100,288604
43200,289269
43300,289919
43400,290571
43500,291228
43600,291892
43700,292547
43800,293205
43900,293857
44000,294506
44100,295169
44200,295841
44300,296492
44400,297148
44500,297805
44600,298459
44700,299116
44800,299781
44900,300435
45000,301087
45100,301753
45200,302413
45300,303067
45400,303723
45500,304366
45600,305008
45700,305659
45800,306309
45900,306958
46000,307611
46100,308257
46200,308909
46300,310200
46400,310896
46500,311572
46600,312227
46700,312887
46800,313546
46900,314199
47000,314870
47100,315526
47200,316199
47300,316866
47400,317530
47500,318193
47600,318863
47700,319517
47800,320173
47900,320831
48000,321491
48100,322145
48200,322798
48300,323460
48400,324117
48500,324790
48600,325448
48700,326105
48800,326762
48900,327423
49000,328075
49100,328734
49200,329402
49300,330048
49400,330711
49500,331366
49600,332030
49700,332684
49800,333338
49900,333996
50000,334659
50100,335311
50200,335970
50300,336630
50400,337290
50500,337947
50600,338609
50700,339266
50800,339933
50900,340592
51000,341245
51100,341909
51200,342568
51300,343240
51400,343901
51500,344574
51600,345236
51700,345900
51800,346557
51900,347221
52000,347888
52100,348559
52200,349229
52300,349897
52400,350573
52500,351235
52600,351893
52700,352559
52800,353228
52900,353895
53000,354552
53100,355206
53200,355870
53300,356539
53400,357197
53500,357857
53600,358511
53700,359176
53800,359838
53900,360512
54000,361215
54100,361906
54200,362585
54300,363249
54400,363911
54500,364570
54600,365226
54700,365882
54800,366540
54900,367203
55000,367866
55100,368519
55200,369165
55300,369821
55400,370479
55500,371144
55600,371813
55700,372470
55800,373120
55900,373787
56000,374449
56100,375084
56200,375746
56300,376404
56400,377074
56500,377741
56600,378403
56700,379059
56800,379726
56900,380390
57000,381059
57100,381733
57200,382401
57300,383066
57400,383740
57500,384401
57600,385065
57700,385787
57800,386455
57900,387103
58000,387780
58100,388437
58200,389090
58300,389755
58400,390411
58500,391076
58600,391739
58700,392403
58800,393062
58900,393728
59000,394394
59100,395058
59200,395724
59300,396387
59400,397038
59500,397703
59600,398359
59700,399016
59800,399679
59900,400340
60000,401005
60100,401683
60200,402361
60300,403031
60400,403701
60500,404368
60600,405044
60700,405706
60800,406352
60900,407028
61000,407699
61100,408374
61200,409029
61300,409685
61400,410353
61500,411005
61600,411663
61700,412320
61800,413025
61900,413690
62000,414356
62100,415017
62200,415664
62300,416336
62400,416994
62500,417650
62600,418306
62700,418958
62800,419610
62900,420270
63000,420924
63100,421590
63200,422259
63300,422900
63400,423557
63500,424202
63600,424871
63700,425534
63800,426190
63900,426837
64000,427488
64100,428138
64200,428806
64300,429476
64400,430153
64500,430819
64600,431480
64700,432147
64800,432794
64900,433445
65000,434137
65100,434795
65200,435465
65300,436115
65400,436780
65500,437441
65600,438673
65700,439332
65800,439987
65900,440638
66000,441308
66100,441976
66200,442639
66300,443303
66400,443958
66500,444626
66600,445285
66700,445958
66800,446615
66900,447275
67000,447930
67100,448581
67200,449244
67300,449895
67400,450548
67500,451212
67600,451882
67700,452529
67800,453194
67900,453860
68000,454511
68100,455171
68200,455835
68300,456500
68400,457165
68500,457819
68600,458464
68700,459125
68800,459787
68900,460446
69000,461106
69100,461759
69200,462448
69300,463126
69400,463860
69500,464549
69600,465210
69700,465887
69800,466554
69900,467226
70000,467888
70100,468549
70200,469212
70300,469869
70400,470524
70500,471177
70600,471837
70700,472507
70800,473175
70900,473829
71000,474476
71100,475106
71200,475757
71300,476405
71400,477053
71500,477698
71600,478363
71700,479007
71800,479660
71900,480306
72000,480959
72100,481617
72200,482269
72300,482938
72400,483594
72500,484277
72600,484936
72700,485594
72800,486265
72900,486925
73000,487579
73100,488247
73200,488913
73300,489571
73400,490232
73500,490892
73600,491555
73700,492217
73800,492873
73900,493532
74000,494192
74100,494854
74200,495512
74300,496176
74400,496829
74500,497483
74600,498143
74700,498811
74800,499462
74900,500117
75000,500766
75100,501417
75200,502077
75300,502742
75400,503406
75500,504076
75600,504726
75700,505395
75800,506051
75900,506714
76000,507362
76100,508024
76200,508684
76300,509355
76400,510005
76500,510666
76600,511334
76700,511990
76800,512644
76900,513310
77000,513962
77100,514622
77200,515333
77300,515989
77400,516657
77500,517318
77600,517978
77700,518627
77800,519290
77900,519954
78000,520609
78100,521270
78200,521929
78300,522580
78400,523241
78500,523897
78600,524555
78700,525218
78800,525880
78900,526540
79000,527198
79100,527861
79200,528502
79300,529177
79400,529831
79500,530505
79600,531171
79700,531831
79800,532480
79900,533147
80000,533813
80100,534466
80200,535119
80300,535769
80400,536428
80500,537089
80600,537741
80700,538398
80800,539059
80900,539717
81000,540378
81100,541037
81200,541692
81300,542355
81400,543012
81500,543662
81600,544415
81700,545123
81800,545779
81900,546452
82000,547112
82100,547778
82200,548462
82300,549141
82400,549811
82500,550471
82600,551136
82700,551809
82800,552477
82900,553146
83000,553822
83100,554503
83200,555170
83300,555843
83400,556512
83500,557174
83600,557837
83700,558496
83800,559156
83900,559820
84000,560467
84100,561120
84200,561764
84300,562405
84400,563049
84500,563695
84600,564386
84700,565031
84800,565704
84900,566387
85000,567030
85100,567685
85200,568322
85300,568968
85400,569612
85500,570258
85600,570927
85700,571575
85800,572229
85900,572882
86000,573543
86100,574204
86200,574872
86300,575516
86400,576181
86500,576844
86600,577504
86700,578161
86800,578816
86900,579477
87000,580134
87100,580798
87200,581449
87300,582098
87400,582747
87500,583385
87600,584030
87700,584674
87800,585324
87900,585966
88000,586592
88100,587237
88200,587888
88300,588532
88400,589174
88500,589822
88600,590481
88700,591128
88800,591782
88900,592438
89000,593080
89100,593746
89200,594414
89300,595062
89400,595719
89500,596378
89600,597043
89700,597712
89800,598410
89900,599062
90000,599723
90100,600373
90200,601034
90300,601691
90400,602350
90500,603000
90600,603656
90700,604300
90800,604942
90900,605582
91000,606219
91100,606863
