step,elapsed_us
0,8333
100,14615
200,20742
300,26719
400,32689
500,38228
600,44270
700,50000
800,55999
900,62026
1000,66492
1100,70527
1200,74909
1300,79063
1400,83300
1500,87508
1600,91691
1700,95846
1800,99970
1900,104248
2000,108477
2100,112803
2200,117055
2300,121466
2400,125505
2500,129699
2600,133605
2700,137648
2800,141890
2900,146185
3000,150434
3100,154512
3200,158598
3300,162961
3400,167163
3500,171392
3600,175577
3700,179726
3800,184013
3900,188238
4000,192196
4100,196620
4200,200845
4300,204998
4400,209137
4500,213808
4600,218002
4700,222167
4800,226055
4900,230236
5000,234085
5100,238128
5200,242156
5300,246396
5400,250412
5500,254791
5600,258954
5700,262875
5800,267164
5900,271354
6000,275308
6100,279454
6200,283648
6300,287625
6400,291902
6500,295610
6600,299754
6700,303902
6800,308388
6900,312547
7000,316600
7100,320679
7200,324667
7300,328796
7400,332596
7500,336788
7600,340752
7700,344751
7800,348920
7900,353133
8000,357311
8100,361582
8200,365556
8300,369676
8400,373612
8500,377610
8600,381584
8700,385787
8800,389795
8900,393950
9000,398735
9100,402731
9200,406835
9300,410962
9400,415089
9500,419219
9600,423132
9700,427303
9800,431542
9900,435584
10000,439822
10100,444039
10200,448242
10300,452113
10400,456275
10500,460258
10600,464319
10700,468411
10800,472510
10900,476748
11000,480850
11100,485074
11200,489277
11300,493202
11400,497434
11500,501354
11600,505389
11700,509599
11800,513827
11900,517839
12000,521871
12100,526124
12200,530366
12300,534601
12400,538879
12500,543039
12600,547190
12700,551302
12800,555485
12900,559648
13000,563890
13100,567737
13200,571874
13300,575995
13400,580164
13500,584301
13600,588254
13700,592422
13800,596325
13900,600454
14000,604578
14100,608541
14200,612615
14300,616547
14400,620823
14500,624978
14600,628993
14700,633267
14800,637160
14900,641310
15000,645148
15100,649331
15200,653383
15300,657551
15400,661893
15500,666077
15600,670042
15700,674265
15800,678292
15900,682172
16000,686421
16100,690424
16200,694581
16300,698724
16400,702726
16500,707042
16600,711094
16700,715338
16800,719412
16900,723657
17000,727733
17100,731849
17200,735987
17300,740167
17400,744226
17500,748255
17600,752554
17700,756776
17800,761106
17900,765256
18000,770723
18100,774706
18200,778938
18300,783063
18400,787294
18500,791431
18600,795500
18700,799659
18800,803879
18900,808151
19000,812360
19100,816648
19200,820787
19300,825060
19400,829305
19500,833460
19600,837421
19700,841671
19800,845956
19900,849998
20000,854370
20100,858618
20200,862938
20300,866996
20400,871148
20500,875260
20600,879448
20700,883460
20800,887562
20900,891707
21000,895745
21100,900063
21200,904076
21300,908232
21400,912245
21500,916438
21600,920446
21700,924538
21800,928803
21900,932865
22000,936931
22100,941153
22200,945386
22300,949687
22400,954015
22500,958399
22600,962453
22700,966621
22800,970796
22900,974951
23000,978991
23100,983203
23200,987549
23300,991737
23400,995761
23500,999635
23600,1003799
23700,1007962
23800,1012133
23900,1016008
24000,1019870
24100,1024033
24200,1027976
24300,1032146
24400,1036178
24500,1040200
24600,1044445
24700,1048514
24800,1052406
24900,1056492
25000,1060552
25100,1064633
25200,1068718
25300,1073012
25400,1077210
25500,1081413
25600,1085574
25700,1089584
25800,1093834
25900,1097862
26000,1101895
26100,1106041
26200,1110222
26300,1114364
26400,1118419
26500,1122608
26600,1126568
26700,1130768
26800,1134880
26900,1139069
27000,1143185
27100,1147159
27200,1151208
27300,1155406
27400,1159629
27500,1163725
27600,1167800
27700,1171973
27800,1176141
27900,1180403
28000,1184627
28100,1188826
28200,1193051
28300,1196981
28400,1201297
28500,1205437
28600,1209732
28700,1213876
28800,1218022
28900,1221965
29000,1226299
29100,1230405
29200,1234707
29300,1238886
29400,1243309
29500,1247504
29600,1251678
29700,1255879
29800,1260126
29900,1264429
30000,1268591
30100,1272635
30200,1276840
30300,1280775
30400,1284953
30500,1289397
30600,1293255
30700,1297496
30800,1301592
30900,1305698
31000,1309682
31100,1313900
31200,1317858
31300,1321879
31400,1326055
31500,1330326
31600,1334418
31700,1338651
31800,1342776
31900,1346940
32000,1350979
32100,1355009
32200,1359181
32300,1363429
32400,1367583
32500,1371701
32600,1376141
32700,1380007
32800,1384191
32900,1388379
33000,1392584
33100,1396530
33200,1400781
33300,1404865
33400,1409076
33500,1413300
33600,1417551
33700,1421530
33800,1425721
33900,1429892
34000,1433963
34100,1438224
34200,1442280
34300,1446500
34400,1450680
34500,1454633
34600,1458586
34700,1463050
34800,1467002
34900,1471241
35000,1475328
35100,1479571
35200,1483690
35300,1487963
35400,1492001
35500,1496003
35600,1500034
35700,1504144
35800,1508311
35900,1512546
36000,1516650
36100,1522168
36200,1526427
36300,1530441
36400,1534622
36500,1538765
36600,1542887
36700,1546913
36800,1551092
36900,1554965
37000,1559129
37100,1563284
37200,1567450
37300,1571604
37400,1575545
37500,1579982
37600,1583981
37700,1588106
37800,1592242
37900,1596321
38000,1600591
38100,1604495
38200,1608733
38300,1612894
38400,1616957
38500,1621266
38600,1625006
38700,1629218
38800,1633535
38900,1637846
39000,1641882
39100,1646147
39200,1650434
39300,1654779
39400,1659061
39500,1663131
39600,1667507
39700,1671430
39800,1675753
39900,1680060
40000,1684359
40100,1688697
40200,1692908
40300,1697124
40400,1701111
40500,1705355
40600,1709472
40700,1713481
40800,1717392
40900,1721478
41000,1725700
41100,1729890
41200,1734249
41300,1738072
41400,1742592
41500,1746854
41600,1750918
41700,1755047
41800,1759092
41900,1763305
42000,1767708
42100,1771789
42200,1776003
42300,1780450
42400,1784418
42500,1788635
42600,1792861
42700,1797396
42800,1801441
42900,1805516
43000,1809608
43100,1813950
43200,1818314
43300,1822520
43400,1826865
43500,1831056
43600,1835039
43700,1839114
43800,1843419
43900,1847481
44000,1851883
44100,1856179
44200,1860370
44300,1864745
44400,1868836
44500,1873075
44600,1877307
44700,1881523
44800,1885832
44900,1890047
45000,1894272
45100,1898464
45200,1902636
45300,1906639
45400,1910738
45500,1914849
45600,1919058
45700,1923283
45800,1927222
45900,1931704
46000,1935669
46100,1939885
46200,1944086
46300,1948192
46400,1952428
46500,1956400
46600,1960329
46700,1964373
46800,1968561
46900,1972706
47000,1977007
47100,1981670
47200,1985500
47300,1989654
47400,1993794
47500,1997830
47600,2002232
47700,2006156
47800,2010239
47900,2014189
48000,2018203
48100,2022232
48200,2026412
48300,2030488
48400,2034746
48500,2039031
48600,2043022
48700,2047257
48800,2051275
48900,2055407
49000,2059633
49100,2063893
49200,2068039
49300,2072190
49400,2076233
49500,2080378
49600,2084529
49700,2088894
49800,2093053
49900,2097424
50000,2101499
50100,2105553
50200,2109765
50300,2113802
50400,2118107
50500,2122280
50600,2126310
50700,2130458
50800,2134713
50900,2138987
51000,2143077
51100,2147172
51200,2151635
51300,2155618
51400,2159927
51500,2163870
51600,2168195
51700,2172396
51800,2176594
51900,2180949
52000,2185064
52100,2189176
52200,2193285
52300,2197478
52400,2201671
52500,2205859
52600,2209903
52700,2213915
52800,2217939
52900,2222171
53000,2226288
53100,2230351
53200,2234545
53300,2238520
53400,2242660
53500,2246734
53600,2250753
53700,2255056
53800,2259169
53900,2263218
54000,2267379
54100,2271520
54200,2275542
54300,2279697
54400,2283812
54500,2288071
54600,2292198
54700,2296402
54800,2300650
54900,2304668
55000,2308843
55100,2312858
55200,2316872
55300,2320891
55400,2325021
55500,2328990
55600,2333319
55700,2337513
55800,2341703
55900,2345734
56000,2349771
56100,2354030
56200,2358238
56300,2362183
56400,2366171
56500,2370310
56600,2374691
56700,2378726
56800,2382788
56900,2386745
57000,2391084
57100,2395396
57200,2399308
57300,2403555
57400,2407934
57500,2411788
57600,2415653
57700,2420138
57800,2424075
57900,2427932
58000,2432205
58100,2436417
58200,2440571
58300,2444654
58400,2448977
58500,2452837
58600,2456794
58700,2460877
58800,2465050
58900,2469208
59000,2473372
59100,2477572
59200,2481774
59300,2486028
59400,2490271
59500,2494799
59600,2498733
59700,2502931
59800,2506993
59900,2511116
60000,2515021
60100,2519338
60200,2523219
60300,2527568
60400,2531429
60500,2535601
60600,2540087
60700,2544078
60800,2548196
60900,2552304
61000,2556166
61100,2560300
61200,2564330
61300,2568639
61400,2572764
61500,2576977
61600,2581112
61700,2585306
61800,2589332
61900,2593515
62000,2598022
62100,2602068
62200,2606285
62300,2610486
62400,2614686
62500,2618776
62600,2622749
62700,2626977
62800,2631149
62900,2634993
63000,2639402
63100,2643425
63200,2647424
63300,2651709
63400,2655620
63500,2659761
63600,2663638
63700,2667760
63800,2671743
63900,2675989
64000,2680161
64100,2684135
64200,2688430
64300,2692717
64400,2696826
64500,2701022
64600,2705279
64700,2709344
64800,2713462
64900,2717728
65000,2721987
65100,2725929
65200,2730303
65300,2734376
65400,2738602
65500,2742901
65600,2747254
65700,2751170
65800,2755464
65900,2759466
66000,2763460
66100,2767593
66200,2771966
66300,2776138
66400,2780344
66500,2784499
66600,2788702
66700,2792727
66800,2796922
66900,2800964
67000,2805160
67100,2809360
67200,2813514
67300,2817776
67400,2821807
67500,2825726
67600,2830039
67700,2833979
67800,2838305
67900,2842409
68000,2846706
68100,2851040
68200,2855282
68300,2859507
68400,2863736
68500,2867973
68600,2871988
68700,2876263
68800,2880514
68900,2884530
69000,2888767
69100,2892969
69200,2897320
69300,2901594
69400,2906113
69500,2910372
69600,2914359
69700,2918684
69800,2922755
69900,2926793
70000,2931097
70100,2935153
70200,2939390
70300,2943550
70400,2947484
70500,2951585
70600,2955945
70700,2960150
70800,2964351
70900,2968395
71000,2972592
71100,2976787
71200,2980921
71300,2985198
71400,2989429
71500,2993428
71600,2997896
71700,3002363
71800,3006457
71900,3010730
72000,3015273
72100,3019277
72200,3023447
72300,3027609
72400,3032039
72500,3036184
72600,3040496
72700,3044903
72800,3048736
72900,3052643
73000,3056867
73100,3061179
73200,3065567
73300,3069819
73400,3073907
73500,3078102
73600,3082164
73700,3086513
73800,3090548
73900,3095032
74000,3099281
74100,3103170
74200,3107217
74300,3111595
74400,3115703
74500,3119864
74600,3124134
74700,3128244
74800,3132515
74900,3136780
75000,3141068
75100,3145339
75200,3149629
75300,3153879
75400,3158052
75500,3162218
75600,3166252
75700,3170356
75800,3174448
75900,3178240
76000,3182648
76100,3186691
