step,elapsed_us
0,5839
100,11317
200,16796
300,22338
400,27595
500,32831
600,37879
700,42915
800,47951
900,53196
1000,58421
1100,63744
1200,68914
1300,74086
1400,79138
1500,84309
1600,89641
1700,94988
1800,100124
1900,105486
2000,110820
2100,116030
2200,121316
2300,126590
2400,131642
2500,136948
2600,142185
2700,147217
2800,152451
2900,157691
3000,162730
3100,168035
3200,173281
3300,178322
3400,183382
3500,188660
3600,194009
3700,199055
3800,204134
3900,209457
4000,214562
4100,219879
4200,225447
4300,230694
4400,235951
4500,240994
4600,246066
4700,251361
4800,256619
4900,261686
5000,266783
5100,272197
5200,277451
5300,282679
5400,287825
5500,293180
5600,298505
5700,303843
5800,308958
5900,314308
6000,319470
6100,324648
6200,330041
6300,335442
6400,340571
6500,345989
6600,351127
6700,356485
6800,361833
6900,367179
7000,372282
7100,377408
7200,382514
7300,387844
7400,393106
7500,398030
7600,403332
7700,408413
7800,413703
7900,418777
8000,424060
8100,429351
8200,434661
8300,439707
8400,445922
8500,450746
8600,455776
8700,461034
8800,466280
8900,471563
9000,476584
9100,481830
9200,486868
9300,492111
9400,497357
9500,502389
9600,507622
9700,512638
9800,517884
9900,523148
10000,528446
10100,533674
10200,538695
10300,543902
10400,548906
10500,553914
10600,559129
10700,564344
10800,569521
10900,574504
11000,579547
11100,584798
11200,590043
11300,595086
11400,600353
11500,605684
11600,610574
11700,615747
11800,620986
11900,626044
12000,631336
12100,636657
12200,641923
12300,646976
12400,652046
12500,657100
12600,662362
12700,667421
12800,672814
12900,677894
13000,682979
13100,688266
13200,693580
13300,698644
13400,703724
13500,709009
13600,714272
13700,719320
13800,724570
13900,729606
14000,734874
14100,739932
14200,745207
14300,750257
14400,755518
14500,760757
14600,766152
14700,770960
14800,775822
14900,781071
15000,786146
15100,791224
15200,796576
15300,801904
15400,807034
15500,812303
15600,817434
15700,822265
15800,827553
15900,832698
16000,837779
16100,842866
16200,848208
16300,853284
16400,858588
16500,863843
16600,868929
16700,873983
16800,880583
16900,885650
17000,890918
17100,896225
17200,901289
17300,906347
17400,911615
17500,916874
17600,921949
17700,927226
17800,932299
17900,937386
18000,942631
18100,948027
18200,953055
18300,958108
18400,963384
18500,968664
18600,973735
18700,979042
18800,984334
18900,989399
19000,994717
19100,1000028
19200,1005359
19300,1010653
19400,1015745
19500,1020821
19600,1025888
19700,1031167
19800,1036256
19900,1041593
20000,1046936
20100,1052057
20200,1057384
20300,1062476
20400,1067569
20500,1072895
20600,1077975
20700,1083078
20800,1088278
20900,1093613
21000,1098736
21100,1104102
21200,1109458
21300,1114798
21400,1120029
21500,1125107
21600,1130353
21700,1135681
21800,1141089
21900,1146237
22000,1151385
22100,1156736
22200,1162068
22300,1167410
22400,1172308
22500,1177632
22600,1183021
22700,1188336
22800,1193675
22900,1198753
23000,1204058
23100,1209357
23200,1214446
23300,1219734
23400,1224790
23500,1230053
23600,1235342
23700,1240413
23800,1245713
23900,1250994
24000,1256063
24100,1261339
24200,1266382
24300,1271604
24400,1276697
24500,1281969
24600,1287013
24700,1292271
24800,1297317
24900,1302602
25000,1307662
25100,1312938
25200,1318175
25300,1323208
25400,1328463
25500,1333505
25600,1338581
25700,1343861
25800,1348903
25900,1354190
26000,1359430
26100,1364321
26200,1369593
26300,1374680
26400,1379975
26500,1385052
26600,1390132
26700,1395188
26800,1400271
26900,1405570
27000,1410658
27100,1415956
27200,1421038
27300,1426156
27400,1431446
27500,1436816
27600,1441911
27700,1447003
27800,1452096
27900,1457182
28000,1462485
28100,1467562
28200,1472730
28300,1478003
28400,1483316
28500,1488403
28600,1493463
28700,1498718
28800,1503764
28900,1509007
29000,1514248
29100,1519298
29200,1524580
29300,1529644
29400,1534905
29500,1540180
29600,1545214
29700,1550248
29800,1555683
29900,1560919
30000,1566306
30100,1571266
30200,1576399
30300,1581652
30400,1586701
30500,1591960
30600,1597010
30700,1602276
30800,1607336
30900,1612383
31000,1617672
31100,1622720
31200,1627750
31300,1633012
31400,1638110
31500,1643409
31600,1648678
31700,1653724
31800,1658805
31900,1664081
32000,1669254
32100,1674408
32200,1679668
32300,1684724
32400,1689781
32500,1695050
32600,1700095
32700,1705378
32800,1710661
32900,1715789
33000,1721076
33100,1726235
33200,1731271
33300,1736516
33400,1741798
33500,1747065
33600,1752137
33700,1759048
33800,1764134
33900,1769446
34000,1774529
34100,1779809
34200,1784862
34300,1789917
34400,1795177
34500,1800456
34600,1805672
34700,1810677
34800,1815682
34900,1820953
35000,1826162
35100,1831163
35200,1836381
35300,1841574
35400,1846572
35500,1851781
35600,1856985
35700,1861990
35800,1867190
35900,1872204
36000,1877442
36100,1882463
36200,1887715
36300,1892767
36400,1897909
36500,1903234
36600,1908552
36700,1913602
36800,1918765
36900,1924081
37000,1929180
37100,1934466
37200,1939746
37300,1944897
37400,1950033
37500,1955340
37600,1960459
37700,1965549
37800,1970634
37900,1975949
38000,1981250
38100,1986538
38200,1991401
38300,1996675
38400,2001950
38500,2007211
38600,2012300
38700,2017545
38800,2022639
38900,2027700
39000,2032986
39100,2038245
39200,2043318
39300,2048617
39400,2053686
39500,2059096
39600,2064349
39700,2069604
39800,2074655
39900,2079923
40000,2085185
40100,2090212
40200,2095423
40300,2100419
40400,2105430
40500,2110658
40600,2115682
40700,2120906
40800,2125900
40900,2131124
41000,2136387
41100,2141617
41200,2146849
41300,2151745
41400,2156953
41500,2161983
41600,2167223
41700,2172266
41800,2177546
41900,2182572
42000,2187617
42100,2192880
42200,2197987
42300,2203057
42400,2208355
42500,2213661
42600,2218730
42700,2224035
42800,2229307
42900,2234615
43000,2239692
43100,2244769
43200,2250095
43300,2255451
43400,2260778
43500,2265905
43600,2271207
43700,2276573
43800,2281663
43900,2286952
44000,2292255
44100,2297334
44200,2302228
44300,2307496
44400,2312560
44500,2317825
44600,2323074
44700,2328112
44800,2333157
44900,2338415
45000,2343464
45100,2348725
45200,2353982
45300,2359020
45400,2364271
45500,2369231
45600,2374367
45700,2379629
45800,2384752
45900,2389936
46000,2395188
46100,2400432
46200,2405492
46300,2410524
46400,2415811
46500,2420866
46600,2426144
46700,2431434
46800,2436519
46900,2441610
47000,2446902
47100,2451984
47200,2457152
47300,2462407
47400,2467710
47500,2473020
47600,2478093
47700,2483353
47800,2488395
47900,2493658
48000,2498914
48100,2503957
48200,2509222
48300,2514474
48400,2519511
48500,2524578
48600,2529855
48700,2535116
48800,2540087
48900,2545038
49000,2550114
49100,2555395
49200,2560655
49300,2565896
49400,2570937
49500,2576201
49600,2581457
49700,2586530
49800,2591794
49900,2596926
50000,2602186
50100,2607446
50200,2612508
50300,2617578
50400,2622860
50500,2628128
50600,2633200
50700,2638363
50800,2643644
50900,2648698
51000,2653971
51100,2659192
51200,2664328
51300,2669411
51400,2674673
51500,2679928
51600,2684977
51700,2690262
51800,2695557
51900,2700654
52000,2705961
52100,2711242
52200,2716274
52300,2721730
52400,2726969
52500,2732009
52600,2737297
52700,2742619
52800,2747709
52900,2752777
53000,2758075
53100,2763172
53200,2768476
53300,2773769
53400,2778845
53500,2784144
53600,2789406
53700,2794548
53800,2799855
53900,2805146
54000,2810259
54100,2815371
54200,2820705
54300,2825822
54400,2831147
54500,2836480
54600,2841569
54700,2846899
54800,2852177
54900,2857375
55000,2862342
55100,2867430
55200,2872739
55300,2878001
55400,2883114
55500,2888400
55600,2893475
55700,2898861
55800,2903922
55900,2909186
56000,2914439
56100,2919458
56200,2924769
56300,2930020
56400,2935061
56500,2940281
56600,2945471
56700,2950492
56800,2955741
56900,2960776
57000,2965810
57100,2971069
57200,2976317
57300,2981559
57400,2986599
57500,2992002
57600,2997139
57700,3002260
57800,3007499
57900,3012525
58000,3017544
58100,3022787
58200,3028052
58300,3033263
58400,3038288
58500,3043531
58600,3048719
58700,3053752
58800,3059051
58900,3064300
59000,3069610
59100,3074739
59200,3079938
59300,3085187
59400,3090230
59500,3095365
59600,3100437
59700,3105926
59800,3110981
59900,3116285
60000,3121550
60100,3126613
60200,3131909
60300,3137055
60400,3142358
60500,3147637
60600,3152897
60700,3157952
60800,3163214
60900,3168717
61000,3173788
61100,3179046
61200,3184099
61300,3189361
61400,3194439
61500,3199483
61600,3204544
61700,3209820
61800,3214862
61900,3220004
62000,3225200
62100,3230303
62200,3235617
62300,3240896
62400,3246172
62500,3251199
62600,3256224
62700,3261484
62800,3266707
62900,3271936
63000,3276771
63100,3282037
63200,3287321
63300,3292398
63400,3297516
63500,3302768
63600,3307843
63700,3313135
63800,3318206
63900,3323280
64000,3328357
64100,3333632
64200,3338687
64300,3343997
64400,3349088
64500,3354165
64600,3359473
64700,3364561
64800,3369662
64900,3374972
65000,3380259
65100,3385339
65200,3390634
65300,3395714
65400,3400768
65500,3405844
65600,3411189
65700,3416473
65800,3421758
65900,3426851
66000,3432197
66100,3437440
66200,3442555
66300,3447811
66400,3452880
66500,3458145
66600,3463179
66700,3468262
66800,3473601
66900,3478896
67000,3483991
67100,3489276
67200,3494677
67300,3499752
67400,3504816
67500,3509921
67600,3515208
67700,3520505
67800,3525804
67900,3530887
68000,3535979
68100,3541299
68200,3546624
68300,3551947
68400,3557038
68500,3562136
68600,3567452
68700,3572737
68800,3577793
68900,3583077
69000,3588379
69100,3593447
69200,3598531
69300,3603638
69400,3608887
69500,3614169
69600,3619468
69700,3624539
69800,3629812
69900,3635156
70000,3640220
70100,3645295
70200,3650364
70300,3655665
70400,3660908
70500,3665951
70600,3671201
70700,3676458
70800,3681516
70900,3686787
71000,3692036
71100,3697089
71200,3702130
71300,3707379
71400,3712488
71500,3717763
71600,3722837
71700,3728123
71800,3733215
71900,3738505
72000,3743809
72100,3749076
72200,3754144
72300,3759243
72400,3764662
72500,3769911
72600,3775169
72700,3780223
72800,3785069
72900,3790371
73000,3795432
73100,3800700
73200,3805931
73300,3811188
73400,3816219
73500,3821499
73600,3826758
73700,3831812
73800,3836937
73900,3842129
74000,3847385
74100,3852454
74200,3857728
74300,3862990
74400,3868020
74500,3873307
74600,3878338
74700,3883602
74800,3888642
74900,3893880
75000,3899169
75100,3904184
75200,3909430
75300,3914491
75400,3919762
75500,3925040
75600,3930046
75700,3935211
75800,3940503
75900,3945726
76000,3950792
76100,3955904
76200,3961208
76300,3966493
76400,3971574
76500,3976834
76600,3981865
76700,3987135
76800,3992192
76900,3997249
77000,4002325
77100,4007551
77200,4012588
77300,4017806
77400,4022833
77500,4028080
77600,4033108
77700,4038369
77800,4043183
77900,4048386
78000,4053368
78100,4058573
78200,4063351
78300,4068543
78400,4073544
78500,4078534
78600,4083548
78700,4088886
78800,4093893
78900,4098916
79000,4104064
79100,4108980
79200,4114174
79300,4119206
79400,4124265
79500,4129481
79600,4134748
79700,4139898
79800,4144948
79900,4150088
80000,4155381
80100,4160448
80200,4165516
80300,4170789
80400,4175859
80500,4180918
80600,4185995
80700,4191507
80800,4196828
80900,4201878
81000,4206938
81100,4211973
81200,4217029
81300,4222092
81400,4227157
81500,4232275
81600,4237222
81700,4242269
81800,4247319
81900,4252389
82000,4257681
82100,4262709
82200,4267992
82300,4273227
82400,4278299
82500,4283540
82600,4288585
82700,4293837
82800,4299077
82900,4304260
83000,4309270
83100,4314276
83200,4319511
83300,4324734
83400,4329781
83500,4335058
83600,4340114
83700,4345364
83800,4350614
83900,4355665
84000,4360916
84100,4365897
84200,4370964
84300,4376173
84400,4381169
84500,4386455
84600,4391684
84700,4396908
84800,4402001
84900,4407230
85000,4412469
85100,4417493
85200,4422712
85300,4427923
85400,4432944
85500,4438203
85600,4443256
85700,4448517
85800,4453771
85900,4458798
86000,4463821
86100,4469113
86200,4474193
86300,4479410
86400,4484405
86500,4489643
86600,4494882
86700,4499910
86800,4505138
86900,4510352
87000,4515349
87100,4520384
87200,4525609
87300,4530623
87400,4535859
87500,4540657
87600,4545863
87700,4550893
87800,4556079
87900,4561277
88000,4566294
88100,4571504
88200,4576561
88300,4581545
88400,4586777
88500,4591996
88600,4596999
88700,4602019
88800,4607240
88900,4612459
89000,4617474
89100,4622479
89200,4627670
89300,4632670
89400,4637909
89500,4643099
89600,4648160
89700,4653392
89800,4658622
89900,4663838
90000,4668916
90100,4673963
90200,4679204
90300,4684244
90400,4689493
90500,4694513
90600,4699528
90700,4704783
90800,4709622
90900,4714834
91000,4720035
91100,4725009
91200,4730256
91300,4735491
91400,4740530
91500,4745581
91600,4750629
91700,4755876
91800,4761125
91900,4766244
92000,4771501
92100,4776732
92200,4781973
92300,4787013
92400,4792058
92500,4797285
92600,4802511
92700,4807692
92800,4812826
92900,4817877
93000,4823154
93100,4828457
93200,4833666
93300,4838751
93400,4843799
93500,4849067
93600,4854122
93700,4859416
93800,4864462
93900,4869702
94000,4874932
94100,4880082
94200,4885223
94300,4890487
94400,4895622
94500,4900808
94600,4906025
94700,4911283
94800,4916292
94900,4921535
95000,4926766
95100,4931981
95200,4937001
95300,4942226
95400,4947422
95500,4952568
95600,4957703
95700,4962980
95800,4968229
95900,4973367
96000,4978430
96100,4983456
96200,4988584
96300,4994041
96400,4999079
96500,5004355
96600,5009409
96700,5014665
96800,5019710
96900,5024841
97000,5029885
97100,5035184
97200,5040241
97300,5045285
97400,5050371
97500,5055641
97600,5060764
97700,5065959
97800,5071024
97900,5076283
98000,5081339
98100,5086626
98200,5091701
