step,elapsed_us
0,7101
100,14096
200,20953
300,28083
400,35222
500,42354
600,49226
700,56074
800,62931
900,70107
1000,77243
1100,84525
1200,91495
1300,98523
1400,105375
1500,112253
1600,117694
1700,122798
1800,127688
1900,132826
2000,138036
2100,143041
2200,148078
2300,153133
2400,157979
2500,163364
2600,168399
2700,173234
2800,178269
2900,183295
3000,188135
3100,193191
3200,198247
3300,203152
3400,208022
3500,213178
3600,218238
3700,223089
3800,227959
3900,233060
4000,237969
4100,243238
4200,248619
4300,253673
4400,258743
4500,263696
4600,268572
4700,273627
4800,278765
4900,283689
5000,288819
5100,293975
5200,299019
5300,304129
5400,309074
5500,314208
5600,319333
5700,324486
5800,329517
5900,334666
6000,339600
6100,344627
6200,349746
6300,354973
6400,359851
6500,364940
6600,369822
6700,374896
6800,380053
6900,385125
7000,389983
7100,394867
7200,399734
7300,404895
7400,409919
7500,414682
7600,419789
7700,424711
7800,429837
7900,434715
8000,439779
8100,444848
8200,450034
8300,454876
8400,460582
8500,465214
8600,470036
8700,475164
8800,480197
8900,485257
9000,490063
9100,495092
9200,500028
9300,505061
9400,510101
9500,514939
9600,519954
9700,524839
9800,529857
9900,534894
10000,540022
10100,545120
10200,549973
10300,554978
10400,559936
10500,564757
10600,569914
10700,574913
10800,579885
10900,584550
11000,589365
11100,594449
11200,599426
11300,604247
11400,609222
11500,614197
11600,618957
11700,623881
11800,628866
11900,633692
12000,638736
12100,643851
12200,648864
12300,653677
12400,658535
12500,663371
12600,668492
12700,673343
12800,678391
12900,683254
13000,688129
13100,693279
13200,698354
13300,703243
13400,708115
13500,713169
13600,718299
13700,723272
13800,728463
13900,733337
14000,738414
14100,743282
14200,748875
14300,753913
14400,758999
14500,764033
14600,769114
14700,773745
14800,778414
14900,783446
15000,788400
15100,793364
15200,798560
15300,803602
15400,808464
15500,813514
15600,818444
15700,823101
15800,828160
15900,833041
16000,837913
16100,842876
16200,847957
16300,852826
16400,857902
16500,862942
16600,867887
16700,872725
16800,879357
16900,884219
17000,889277
17100,894426
17200,899295
17300,904163
17400,909217
17500,914340
17600,919204
17700,924300
17800,929157
17900,934013
18000,939111
18100,944141
18200,948940
18300,953754
18400,958790
18500,963909
18600,968749
18700,973806
18800,978837
18900,983658
19000,989037
19100,994065
19200,999094
19300,1004100
19400,1008940
19500,1013825
19600,1018649
19700,1023661
19800,1028480
19900,1033630
20000,1038680
20100,1043514
20200,1048541
20300,1053428
20400,1058354
20500,1063401
20600,1068208
20700,1073036
20800,1077870
20900,1083038
21000,1087901
21100,1092960
21200,1097995
21300,1103008
21400,1107782
21500,1112539
21600,1117452
21700,1122449
21800,1127469
21900,1132381
22000,1137212
22100,1142248
22200,1147278
22300,1152385
22400,1157018
22500,1162191
22600,1167014
22700,1172026
22800,1177030
22900,1181933
23000,1186945
23100,1191949
23200,1196775
23300,1201793
23400,1206702
23500,1211712
23600,1216734
23700,1221555
23800,1226572
23900,1231573
24000,1236371
24100,1241373
24200,1246220
24300,1251180
24400,1256025
24500,1261044
24600,1265848
24700,1270872
24800,1275702
24900,1280765
25000,1285609
25100,1290680
25200,1295675
25300,1300467
25400,1305462
25500,1310358
25600,1315175
25700,1320192
25800,1325069
25900,1330075
26000,1335027
26100,1339674
26200,1344726
26300,1349651
