step,elapsed_us
0,3363
100,8296
200,13283
300,18715
400,24134
500,29324
600,34205
700,39320
800,44184
900,49094
1000,54369
1100,59401
1200,64617
1300,69413
1400,74450
1500,79510
1600,84365
1700,89642
1800,94712
1900,99814
2000,104902
2100,109955
2200,115321
2300,120345
2400,125590
2500,130458
2600,135341
2700,140427
2800,145519
2900,150609
3000,155718
3100,160846
3200,165961
3300,170887
3400,176029
3500,181186
3600,186321
3700,191245
3800,196340
3900,201536
4000,206483
4100,211574
4200,216605
4300,221638
4400,227021
4500,232263
4600,237069
4700,242297
4800,247303
4900,252086
5000,256886
5100,261883
5200,266889
5300,271879
5400,276663
5500,281655
5600,286641
5700,291868
5800,296892
5900,301715
6000,306944
6100,312013
6200,317075
6300,322141
6400,327230
6500,332318
6600,337422
6700,342499
6800,347577
6900,352634
7000,357696
7100,362739
7200,367802
7300,372984
7400,378005
7500,383178
7600,388435
7700,393365
7800,398299
7900,403343
8000,408418
8100,413534
8200,418622
8300,423816
8400,428417
8500,433384
8600,438369
8700,444157
8800,449186
8900,454201
9000,459272
9100,464359
9200,469418
9300,474464
9400,479509
9500,484567
9600,489827
9700,494874
9800,499925
9900,504987
10000,510072
10100,515141
10200,520203
10300,525276
10400,530343
10500,535400
10600,540475
10700,545594
10800,550652
10900,555698
11000,560754
11100,565766
11200,570877
11300,575741
11400,580801
11500,585842
11600,590883
11700,595939
11800,600782
11900,605840
12000,610908
12100,615970
12200,621034
12300,625891
12400,630760
12500,635610
12600,640667
12700,645507
12800,650546
12900,655872
13000,660902
13100,665934
13200,670832
13300,675685
13400,680686
13500,685698
13600,690710
13700,695713
13800,700713
13900,705928
14000,710942
14100,715950
14200,720973
14300,726004
14400,731065
14500,736123
14600,741134
14700,746438
14800,751334
14900,756450
15000,761501
15100,766559
15200,771597
15300,776599
15400,781593
15500,786739
15600,791542
15700,796553
15800,801619
15900,806548
16000,811451
16100,816461
16200,821446
16300,826241
16400,831124
16500,836264
16600,841239
16700,846234
16800,851265
16900,856236
17000,861295
17100,866238
17200,871100
17300,876173
17400,881937
17500,887008
17600,892021
17700,896979
17800,902129
17900,907128
18000,911979
18100,917071
18200,921859
18300,926914
18400,931969
18500,937036
18600,942105
18700,947340
18800,952403
18900,957463
19000,962595
19100,967680
19200,972755
19300,978029
19400,983082
19500,988165
19600,993182
19700,998442
19800,1003436
19900,1008337
20000,1013201
20100,1018276
20200,1023395
20300,1028450
20400,1033484
20500,1038569
20600,1043628
20700,1048671
20800,1053757
20900,1058591
21000,1063500
21100,1068593
21200,1073655
21300,1078504
21400,1083526
21500,1088560
21600,1093560
21700,1098644
21800,1103697
21900,1108778
22000,1113882
22100,1118992
22200,1124090
22300,1129157
22400,1134014
22500,1139097
22600,1144180
22700,1149035
22800,1154101
22900,1159091
23000,1164063
23100,1169154
23200,1174228
23300,1179285
23400,1184152
23500,1189472
23600,1194529
23700,1199594
23800,1204466
23900,1209547
24000,1214617
24100,1219682
24200,1224769
24300,1230051
24400,1235079
24500,1240132
24600,1245193
24700,1250259
24800,1255335
24900,1260408
25000,1265259
25100,1270332
25200,1275396
25300,1280464
25400,1285547
25500,1290748
25600,1295673
25700,1300762
25800,1306021
25900,1310841
26000,1315700
26100,1320949
26200,1325984
26300,1331020
26400,1336052
26500,1341083
26600,1346105
26700,1351118
26800,1356332
26900,1361176
27000,1366261
27100,1371089
27200,1375879
27300,1381036
27400,1386069
27500,1390865
27600,1396107
27700,1401120
27800,1406159
27900,1411182
28000,1416197
28100,1421220
28200,1426240
28300,1431328
28400,1436255
28500,1441279
28600,1446322
28700,1451377
28800,1456452
28900,1461466
29000,1466631
29100,1471689
29200,1476698
29300,1481729
29400,1486757
29500,1491799
29600,1496670
29700,1501879
29800,1506892
29900,1511719
30000,1516734
30100,1521746
30200,1526769
30300,1531779
30400,1536999
30500,1542023
30600,1547026
30700,1552018
30800,1557049
30900,1561956
31000,1566914
31100,1572031
31200,1577054
31300,1582044
31400,1586914
31500,1591859
31600,1596912
31700,1602089
31800,1607092
31900,1612100
32000,1617159
32100,1622307
32200,1627142
32300,1632308
32400,1637020
32500,1642044
32600,1647049
32700,1652052
32800,1657087
32900,1662290
33000,1667102
33100,1672303
33200,1677301
33300,1682086
33400,1687108
33500,1692112
33600,1697131
33700,1701951
33800,1706819
33900,1711872
34000,1716928
34100,1722191
34200,1727260
34300,1732306
34400,1737361
34500,1742642
34600,1747661
34700,1752727
34800,1757821
34900,1762875
35000,1767939
35100,1773205
35200,1778283
35300,1783361
35400,1788434
35500,1793537
35600,1798767
35700,1803820
35800,1808870
35900,1813944
36000,1819016
36100,1824107
36200,1828961
36300,1834060
36400,1839248
36500,1844384
36600,1849474
36700,1854422
36800,1859444
36900,1864346
37000,1869234
37100,1874333
37200,1879589
37300,1884678
37400,1889727
37500,1894766
37600,1899997
37700,1904976
37800,1909954
37900,1914922
38000,1919909
38100,1924910
38200,1929854
38300,1934840
38400,1939901
38500,1944982
38600,1949822
38700,1955046
38800,1960047
38900,1964942
39000,1970160
39100,1975038
39200,1980009
39300,1984872
39400,1990122
39500,1995222
39600,2000309
39700,2005410
39800,2010514
39900,2015540
40000,2020717
40100,2025701
40200,2030857
40300,2035786
40400,2040935
40500,2046213
40600,2051171
40700,2056273
40800,2061178
40900,2066248
41000,2071141
41100,2076317
41200,2081319
41300,2086380
41400,2091642
41500,2096497
41600,2101568
41700,2106837
41800,2111892
41900,2116912
42000,2121954
42100,2126818
42200,2131840
42300,2136652
42400,2141736
42500,2146758
42600,2151797
42700,2156831
42800,2161865
42900,2166913
43000,2171782
43100,2176852
43200,2182102
43300,2187067
43400,2192071
43500,2197110
43600,2202154
43700,2207170
43800,2212204
