step,elapsed_us
0,4025
500,12253
1000,20120
1500,28489
2000,36142
2500,43145
3000,51447
3500,60284
4000,67987
4500,75317
5000,83953
5500,91332
6000,98503
6500,106629
7000,113905
7500,121224
8000,128709
8500,137649
9000,145857
9500,153294
10000,160437
10500,167591
11000,176063
11500,184801
12000,193130
12500,203170
13000,210277
13500,219650
14000,227044
14500,234100
15000,242029
15500,248836
16000,257006
16500,265238
17000,273933
17500,282874
18000,291933
18500,299644
19000,307502
19500,313142
20000,322059
20500,329767
21000,339016
21500,347717
22000,355718
22500,363708
23000,373014
23500,381818
24000,390298
24500,396198
25000,403903
25500,411353
26000,421275
26500,428664
27000,436404
27500,446348
28000,453997
28500,461690
29000,468012
29500,476105
30000,483886
30500,490641
31000,498697
31500,506489
32000,513594
32500,522565
33000,530047
33500,538415
34000,547586
34500,555249
35000,564226
35500,570853
36000,577888
36500,586121
37000,595783
37500,603178
38000,609746
38500,617257
39000,624967
39500,633781
40000,641777
40500,649674
41000,658967
41500,666378
42000,673274
42500,682712
43000,691358
43500,699252
44000,707516
44500,713997
45000,720015
45500,728281
46000,736952
46500,747182
47000,754825
47500,763701
48000,770420
48500,780075
49000,787854
49500,796525
50000,803010
50500,811645
51000,820107
51500,827314
52000,835038
52500,842159
53000,849968
53500,858644
54000,867714
54500,875226
55000,882553
55500,892899
56000,899343
56500,908113
57000,915157
57500,922075
58000,930377
58500,938149
59000,945460
59500,952920
60000,960268
60500,967765
61000,974567
61500,982800
62000,990214
62500,998589
63000,1007803
63500,1016946
64000,1025785
64500,1034353
65000,1043024
65500,1051248
66000,1058243
66500,1065901
67000,1075388
67500,1083898
68000,1091241
68500,1098415
69000,1106556
69500,1114124
70000,1122597
70500,1131671
71000,1140790
71500,1148640
72000,1155586
72500,1163688
73000,1172705
73500,1180802
74000,1188423
74500,1196854
75000,1205276
75500,1212545
76000,1221073
76500,1228594
77000,1237956
77500,1245716
78000,1254141
78500,1260782
79000,1269063
79500,1276995
80000,1283380
80500,1292818
81000,1301140
81500,1308759
82000,1315947
82500,1324296
83000,1332743
83500,1340433
84000,1348733
84500,1355302
85000,1362436
85500,1369835
86000,1377992
86500,1386537
87000,1394429
87500,1402288
88000,1410309
88500,1417668
89000,1426347
89500,1433730
90000,1442022
90500,1449593
91000,1456651
