step,elapsed_us
0,5129
100,5727
200,6306
300,6888
400,7465
500,8036
600,8607
700,9178
800,9744
900,10324
1000,10907
1100,11496
1200,12072
1300,12652
1400,13245
1500,13818
1600,14382
1700,14954
1800,15514
1900,16090
2000,16663
2100,17329
2200,17915
2300,18495
2400,19064
2500,19639
2600,20217
2700,20803
2800,21402
2900,22070
3000,22643
3100,23225
3200,23825
3300,24428
3400,25002
3500,25595
3600,26184
3700,26756
3800,27325
3900,27913
4000,28486
4100,29071
4200,29649
4300,30227
4400,30814
4500,31387
4600,31955
4700,32540
4800,33124
4900,33699
5000,34280
5100,34873
5200,35470
5300,36082
5400,36690
5500,37293
5600,37979
5700,38582
5800,39178
5900,39783
6000,40379
6100,40976
6200,41578
6300,42178
6400,42776
6500,43377
6600,43979
6700,44585
6800,45188
6900,45795
7000,46395
7100,46988
7200,47564
7300,48147
7400,48727
7500,49290
7600,49875
7700,50445
7800,51029
7900,51601
8000,52180
8100,52757
8200,53349
8300,53931
8400,54901
8500,55468
8600,56042
8700,56627
8800,57208
8900,57813
9000,58395
9100,58978
9200,59553
9300,60131
9400,60709
9500,61280
9600,61865
9700,62438
9800,63012
9900,63589
10000,64167
10100,64741
10200,65313
10300,65888
10400,66459
10500,67031
10600,67608
10700,68196
10800,68794
10900,69381
11000,69965
11100,70561
11200,71179
11300,71765
11400,72360
11500,72957
11600,73540
11700,74130
11800,74721
11900,75306
12000,75902
12100,76492
12200,77083
12300,77667
12400,78252
12500,78842
12600,79438
12700,80026
12800,80621
12900,81210
13000,81793
13100,82387
13200,82981
13300,83570
13400,84157
13500,84756
13600,85353
13700,85940
13800,86532
13900,87119
14000,87714
14100,88300
14200,88900
14300,89488
14400,90080
14500,90671
14600,91270
14700,91852
14800,92426
14900,93019
15000,93606
15100,94193
15200,94789
15300,95389
15400,95975
15500,96571
15600,97157
15700,97732
15800,98322
15900,98910
16000,99495
16100,100085
16200,100678
16300,101265
16400,101953
16500,102552
16600,103148
16700,103745
16800,105067
16900,105665
17000,106269
17100,106876
17200,107469
17300,108062
17400,108654
17500,109248
17600,109845
17700,110440
17800,111024
17900,111609
18000,112204
18100,112806
18200,113394
18300,113978
18400,114578
18500,115177
18600,115765
18700,116355
18800,116937
18900,117509
19000,118092
19100,118675
19200,119264
19300,119850
19400,120421
19500,121196
19600,121772
19700,122363
19800,122945
19900,123520
20000,124098
20100,124676
20200,125259
20300,125834
20400,126411
20500,127011
20600,127609
20700,128205
20800,128827
20900,129454
21000,130049
21100,130642
21200,131243
21300,131841
21400,132427
21500,133017
21600,133611
21700,134203
21800,134797
21900,135391
22000,135982
22100,136578
22200,137181
22300,137778
22400,138359
22500,138991
22600,139581
22700,140176
22800,140775
22900,141369
23000,141969
23100,142560
23200,143148
23300,143739
23400,144325
23500,144927
23600,145528
23700,146122
23800,146719
23900,147311
24000,147909
24100,148505
24200,149093
24300,149687
24400,150278
24500,150871
24600,151457
24700,152054
24800,152642
24900,153240
25000,153834
25100,154432
25200,155025
25300,155609
25400,156186
25500,156757
25600,157327
25700,157905
25800,158485
25900,159062
26000,159635
26100,160195
26200,160766
26300,161345
26400,161928
26500,162501
26600,163075
26700,163643
26800,164216
26900,164790
27000,165367
27100,165963
27200,166548
27300,167139
27400,167728
