step,elapsed_us
0,8033
500,11649
1000,15165
1500,18721
2000,22322
2500,26200
3000,29811
3500,33399
4000,36933
4500,40550
5000,44127
5500,47739
6000,51350
6500,54693
7000,57183
7500,59701
8000,62230
8500,64786
9000,67869
9500,70417
10000,72962
10500,75520
11000,78067
11500,80598
12000,83090
12500,85599
13000,88137
13500,90696
14000,93252
14500,95779
15000,98306
15500,100839
16000,103383
16500,105933
17000,108463
17500,111152
18000,113690
18500,116917
19000,119449
19500,121985
20000,124514
20500,127034
21000,129557
21500,132049
22000,134589
22500,137127
23000,139647
23500,142153
24000,144676
24500,147204
25000,149736
25500,152271
26000,154851
26500,157393
27000,159925
27500,162477
28000,165016
28500,167549
29000,170078
29500,172613
30000,175147
30500,177685
31000,180213
31500,182736
32000,185278
32500,187809
33000,190367
33500,192904
34000,195428
34500,197953
35000,200810
35500,203344
36000,205862
36500,209769
37000,212302
37500,214828
38000,217357
38500,219864
39000,222375
39500,224909
40000,227450
40500,230092
41000,232612
41500,235136
42000,237668
42500,240202
43000,242733
43500,245266
44000,247786
44500,250313
45000,252873
45500,255415
46000,257964
46500,260512
47000,263074
47500,265614
48000,268144
48500,270676
49000,273214
49500,275731
50000,278261
50500,280808
51000,283345
51500,285892
52000,288435
52500,290977
53000,293503
53500,296032
54000,298565
54500,301092
55000,303634
55500,306172
56000,308721
56500,311249
57000,313770
57500,316329
58000,318882
58500,321421
59000,323954
59500,326497
60000,329040
60500,331584
61000,334119
61500,336642
62000,339157
62500,341704
63000,344247
63500,346793
64000,349334
64500,351875
65000,354403
65500,356944
66000,359518
66500,362055
67000,364580
67500,367152
68000,369702
68500,372228
69000,374757
69500,377283
70000,379813
70500,382351
71000,384882
71500,387410
72000,389942
72500,392538
73000,395081
73500,397627
74000,400155
74500,402687
75000,405220
75500,407769
76000,410310
76500,412857
77000,415371
77500,417883
78000,420388
78500,422888
79000,425445
79500,427999
80000,430593
80500,433131
81000,435692
81500,438235
82000,440767
82500,443300
83000,445816
83500,448352
84000,450909
84500,453438
85000,455974
85500,458498
86000,461026
86500,463577
87000,466110
87500,468657
88000,471181
88500,473711
89000,476240
89500,478776
90000,481319
90500,483860
91000,486397
91500,488935
92000,491484
92500,494012
93000,496553
93500,499091
94000,501864
94500,504409
95000,506944
95500,509478
96000,512017
96500,514565
97000,517115
97500,519651
98000,522178
98500,524721
99000,527260
99500,529789
100000,532320
100500,534859
101000,537409
101500,539959
102000,542501
102500,545045
103000,547579
103500,550137
104000,552672
104500,555211
105000,557771
105500,560307
106000,562837
106500,565359
107000,567913
107500,570465
108000,573007
108500,575542
109000,578087
109500,580620
110000,583145
110500,585699
111000,588230
111500,590782
112000,593305
112500,595850
113000,598375
113500,600911
114000,603450
114500,605986
115000,608510
115500,611064
116000,613567
116500,616059
117000,618604
117500,621122
118000,623656
118500,626173
119000,628708
119500,631222
120000,633726
120500,636237
121000,638756
121500,641270
122000,643784
122500,646299
123000,648815
123500,651327
124000,653854
124500,656367
125000,658887
125500,661396
126000,663923
126500,666453
127000,668976
127500,671491
128000,674022
128500,676533
129000,679065
129500,681584
130000,684120
130500,686636
131000,689156
131500,692387
132000,694946
132500,697478
133000,700012
133500,702536
134000,705075
134500,707610
135000,710157
135500,712719
136000,715238
136500,717788
137000,720333
137500,722858
138000,725379
138500,727910
139000,731712
139500,734254
140000,736788
140500,739325
141000,741853
141500,744399
142000,746942
142500,749580
143000,752129
143500,754668
144000,757266
144500,759825
145000,762365
145500,764922
146000,767465
146500,769997
147000,772552
147500,775097
148000,777661
148500,780221
149000,782772
149500,785323
150000,787886
150500,790434
151000,792968
151500,795501
152000,798054
152500,800604
153000,803140
153500,805682
154000,808223
154500,810775
155000,813318
155500,815882
156000,818434
156500,820987
157000,823524
157500,826016
158000,828541
158500,831095
159000,833655
159500,836195
160000,838740
160500,841284
161000,843826
161500,846368
162000,848929
162500,851475
163000,854023
163500,856587
164000,859152
164500,861711
165000,864262
165500,866818
166000,869368
166500,871933
167000,874469
167500,877019
168000,879555
168500,882107
169000,884649
169500,887195
170000,889743
170500,892280
171000,894809
171500,897331
172000,899870
172500,902418
173000,904968
173500,907520
174000,910058
174500,912604
175000,915147
175500,917693
176000,920240
176500,922779
177000,925320
177500,927863
178000,930464
178500,933012
179000,935558
179500,938115
180000,940653
180500,943191
181000,945735
181500,948279
182000,950848
182500,953396
183000,955938
183500,958481
184000,960997
184500,963523
185000,966067
185500,968598
186000,971137
186500,973691
187000,976234
187500,978788
188000,981330
188500,983892
189000,986449
189500,989002
190000,991561
190500,994127
191000,996694
191500,999232
192000,1001781
192500,1004342
193000,1006902
193500,1009440
194000,1011990
194500,1014533
195000,1017064
195500,1019617
196000,1022151
196500,1024707
197000,1027240
197500,1029769
198000,1032309
198500,1034856
199000,1037399
199500,1039960
200000,1042503
200500,1045040
201000,1047576
201500,1050117
